Datetime,SPY
2022-09-30 11:26:00,0.0007933143171594052
2022-09-30 11:27:00,-0.00010610352322867225
2022-09-30 11:28:00,-0.00046830259768100894
2022-09-30 11:29:00,-0.000574736252940529
2022-09-30 11:30:00,-0.000328569084605201
2022-09-30 11:31:00,0.0007664933307106107
2022-09-30 11:32:00,-0.00010946308368437035
2022-09-30 11:33:00,8.209843607096769e-05
2022-09-30 11:34:00,-0.0002463155314395956
2022-09-30 11:35:00,-0.000876280246663109
2022-09-30 11:36:00,0.0001613480040245141
2022-09-30 11:37:00,-0.0007094133471306474
2022-09-30 11:38:00,-0.0004836430589230063
2022-09-30 11:39:00,7.239684001920838e-05
2022-09-30 11:40:00,-0.001372043462042797
2022-09-30 11:41:00,-0.001181464878950135
2022-09-30 11:42:00,-0.00027495944521444346
2022-09-30 11:43:00,0.00010999285057568065
2022-09-30 11:44:00,-0.0003025094557273718
2022-09-30 11:45:00,-0.0001708207611618988
2022-09-30 11:46:00,0.0005008265392579607
2022-09-30 11:47:00,-0.0004950495150608624
2022-09-30 11:48:00,-2.7509937966854567e-05
2022-09-30 11:49:00,-0.0006604656522766849
2022-09-30 11:50:00,-0.0005782654950415997
2022-09-30 11:51:00,-0.0004686403001534307
2022-09-30 11:52:00,0.0004273228235436295
2022-09-30 11:53:00,-0.00012396267362047386
2022-09-30 11:54:00,-0.0002942662734226685
2022-09-30 11:55:00,-0.00011905365585957711
2022-09-30 11:56:00,0.00013779229211733778
2022-09-30 11:57:00,-0.00019291452568408624
2022-09-30 11:58:00,0.0004684421628489782
2022-09-30 11:59:00,-0.00011020194517594039
2022-09-30 12:00:00,-0.0009647854100988899
2022-09-30 12:01:00,-0.0010485362843608815
2022-09-30 12:02:00,0.0001932340484404485
2022-09-30 12:03:00,0.00045533257311388705
2022-09-30 12:04:00,4.1383591412092354e-05
2022-09-30 12:05:00,0.00022068356824553236
2022-09-30 12:06:00,8.88113919671938e-05
2022-09-30 12:07:00,-0.0001166700064664892
2022-09-30 12:08:00,-0.0005794144158719629
2022-09-30 12:09:00,-0.0005518594060852149
2022-09-30 12:10:00,0.0011315496536275754
2022-09-30 12:11:00,-0.0007726269700025541
2022-09-30 12:12:00,0.00016561318318798228
2022-09-30 12:13:00,0.0002207749208657822
2022-09-30 12:14:00,0.00024831353850228487
2022-09-30 12:15:00,0.0006894364819507945
2022-09-30 12:16:00,-0.00038602586852648756
2022-09-30 12:17:00,0.0006054427167614955
2022-09-30 12:18:00,-0.000384838259656821
2022-09-30 12:19:00,-0.00038608974308236517
2022-09-30 12:20:00,-0.0012039019796622565
2022-09-30 12:21:00,-0.0002866992293397513
2022-09-30 12:22:00,0.00036264141997157106
2022-09-30 12:23:00,0.0003829369209992148
2022-09-30 12:24:00,0.0007450228680312729
2022-09-30 12:25:00,0.00038608974308235487
2022-09-30 12:26:00,-2.7572895845077607e-05
2022-09-30 12:27:00,-0.0006619776824281046
2022-09-30 12:28:00,-5.51845924757116e-05
2022-09-30 12:29:00,5.518459247577816e-05
2022-09-30 12:30:00,0.0003034608351908366
2022-09-30 12:31:00,-0.00013792532744651893
2022-09-30 12:32:00,2.758658740286974e-05
2022-09-30 12:33:00,-0.00022071401071777302
2022-09-30 12:34:00,0.0009376982953552433
2022-09-30 12:35:00,-8.270272510187813e-05
2022-09-30 12:36:00,0.0006338795014432362
2022-09-30 12:37:00,0.0003305603027179577
2022-09-30 12:38:00,0.0002753834732244528
2022-09-30 12:39:00,-2.7534934950411935e-05
2022-09-30 12:40:00,-2.7535693143924527e-05
2022-09-30 12:41:00,-5.507366103562338e-05
2022-09-30 12:42:00,-0.00019278170285947597
2022-09-30 12:43:00,0.0002203189125157083
2022-09-30 12:44:00,0.00022027038278448955
2022-09-30 12:45:00,-0.00041304677653521105
2022-09-30 12:46:00,0.0003029176500230606
2022-09-30 12:47:00,-0.0001831165197558179
2022-09-30 12:48:00,0.0004033626456909168
2022-09-30 12:49:00,-0.0001101169994229599
2022-09-30 12:50:00,-0.0003017827231369616
2022-09-30 12:51:00,-0.00024898423375398416
2022-09-30 12:52:00,-0.00027549727431943005
2022-09-30 12:53:00,-0.0003031346905748338
2022-09-30 12:54:00,-0.00019322742086753678
2022-09-30 12:55:00,-0.00027543428288755373
2022-09-30 12:56:00,0.00044109944750725594
2022-09-30 12:57:00,-0.0003583784790730723
2022-09-30 12:58:00,0.0004410629688880311
2022-09-30 12:59:00,-0.0005033787959976746
2022-09-30 13:00:00,-0.00034473733976394757
2022-09-30 13:01:00,-0.0008499403345827247
2022-09-30 13:02:00,0.0005550266553889653
2022-09-30 13:03:00,-0.0004567498670174256
2022-09-30 13:04:00,0.0003311989431908752
2022-09-30 13:05:00,0.00016555834589845233
2022-09-30 13:06:00,0.0005792384555615382
2022-09-30 13:07:00,-0.0003309523183080538
2022-09-30 13:08:00,0.00022064704836197822
2022-09-30 13:09:00,-2.7578218724555994e-05
2022-09-30 13:10:00,0.0009923370349577015
2022-09-30 13:11:00,-0.0003306696089651035
2022-09-30 13:12:00,-0.00011024750576177651
2022-09-30 13:13:00,-0.0005238417015063058
2022-09-30 13:14:00,-0.0007724777607072059
2022-09-30 13:15:00,0.0006621603221662101
2022-09-30 13:16:00,-0.0005517698156376057
2022-09-30 13:17:00,-0.000579686157593505
2022-09-30 13:18:00,-0.00016568635610767036
2022-09-30 13:19:00,0.00028993311032086294
2022-09-30 13:20:00,0.00015183618285401166
2022-09-30 13:21:00,0.000662288229958869
2022-09-30 13:22:00,-0.00019312209514725655
2022-09-30 13:23:00,-0.00038635611475190294
2022-09-30 13:24:00,-0.00011041488403859072
2022-09-30 13:25:00,-0.000303703808295304
2022-09-30 13:26:00,0.0011039356422765864
2022-09-30 13:27:00,-8.275291363945276e-05
2022-09-30 13:28:00,0.0006342640681437204
2022-09-30 13:29:00,-0.000137849275820415
2022-09-30 13:30:00,0.00013757359623212386
2022-09-30 13:31:00,8.29761248392033e-05
2022-09-30 13:32:00,-0.0006893794479475002
2022-09-30 13:33:00,-8.303334897164692e-05
2022-09-30 13:34:00,-0.000827675825203533
2022-09-30 13:35:00,-0.0010773630512108923
2022-09-30 13:36:00,-0.00016585123182559343
2022-09-30 13:37:00,-0.0008020022830630791
2022-09-30 13:38:00,-2.766672661296954e-05
2022-09-30 13:39:00,0.00030429190126770087
2022-09-30 13:40:00,-0.00042880164431604597
2022-09-30 13:41:00,0.00040114257006359063
2022-09-30 13:42:00,-0.0005273282591134324
2022-09-30 13:43:00,-0.00038585063519902297
2022-09-30 13:44:00,-0.00035996622244172626
2022-09-30 13:45:00,-0.0004016537106551041
2022-09-30 13:46:00,0.00029086879944673587
2022-09-30 13:47:00,-0.00038784387000297127
2022-09-30 13:48:00,-0.00011084016859048488
2022-09-30 13:49:00,-0.0001939998620370773
2022-09-30 13:50:00,-4.157629597391384e-05
2022-09-30 13:51:00,0.0007619575750493037
2022-09-30 13:52:00,-0.0002770083120206544
2022-09-30 13:53:00,0.0008324557397466342
2022-09-30 13:54:00,-0.00030620553718223813
2022-09-30 13:55:00,0.00035990642821473787
2022-09-30 13:56:00,0.0
2022-09-30 13:57:00,-0.00022146554917080067
2022-09-30 13:58:00,-0.0002769009266184208
2022-09-30 13:59:00,-0.0002769776219789322
2022-09-30 14:00:00,-0.00047103809352394137
2022-09-30 14:01:00,0.0008864757630774527
2022-09-30 14:02:00,-0.0008587614971573167
2022-09-30 14:03:00,-0.0001108616724617781
2022-09-30 14:04:00,-0.00013859437606207427
2022-09-30 14:05:00,-0.00024951829237164464
2022-09-30 14:06:00,0.00016635244576457446
2022-09-30 14:07:00,0.0006651331897237963
2022-09-30 14:08:00,0.0005027133469626833
2022-09-30 14:09:00,-0.00028110055899796424
2022-09-30 14:10:00,0.00030768332013427223
2022-09-30 14:11:00,0.00041221924722923916
2022-09-30 14:12:00,9.687039440742149e-05
2022-09-30 14:13:00,-0.0002629557626682699
2022-09-30 14:14:00,0.0
2022-09-30 14:15:00,0.0007056723897579843
2022-09-30 14:16:00,0.00034573604089404295
2022-09-30 14:17:00,0.00013715494216188912
2022-09-30 14:18:00,-0.00099479979145674
2022-09-30 14:19:00,-0.00024913150119866307
2022-09-30 14:20:00,0.0006116453588708731
2022-09-30 14:21:00,-0.0012762996246639823
2022-09-30 14:22:00,0.0001800541552361321
2022-09-30 14:23:00,9.693881091349389e-05
2022-09-30 14:24:00,-0.000166463573182858
2022-09-30 14:25:00,-0.0005815935911009103
2022-09-30 14:26:00,2.7715802166353136e-05
2022-09-30 14:27:00,-0.0003326403357075887
2022-09-30 14:28:00,-0.0007904645430624745
2022-09-30 14:29:00,0.0009290781301883231
2022-09-30 14:30:00,0.000858975655137564
2022-09-30 14:31:00,-0.0005818061087527827
2022-09-30 14:32:00,-0.00036033539299176824
2022-09-30 14:33:00,-1.38616469024577e-05
2022-09-30 14:34:00,0.0012955106666271666
2022-09-30 14:35:00,-0.0008936008968886328
2022-09-30 14:36:00,-0.0005544005686007533
2022-09-30 14:37:00,-0.00013864818046466917
2022-09-30 14:38:00,0.00022182786248891573
2022-09-30 14:39:00,8.317276374028504e-05
2022-09-30 14:40:00,-0.0005268777072371569
2022-09-30 14:41:00,-0.0003884033895408567
2022-09-30 14:42:00,-0.0004995975568124365
2022-09-30 14:43:00,-0.0009679863932287846
2022-09-30 14:44:00,0.0007736310277147053
2022-09-30 14:45:00,-0.0005538422879879569
2022-09-30 14:46:00,-0.0003629135719209436
2022-09-30 14:47:00,-0.0009871463237915038
2022-09-30 14:48:00,0.0003168272131840825
2022-09-30 14:49:00,0.0008370645185472698
2022-09-30 14:50:00,-0.0005003196591011375
2022-09-30 14:51:00,0.0004169504306349287
2022-09-30 14:52:00,0.0005556636155531298
2022-09-30 14:53:00,-0.00022222839614771317
2022-09-30 14:54:00,-0.0005835846154871545
2022-09-30 14:55:00,-0.0011403619798662943
2022-09-30 14:56:00,0.00025043478391776106
2022-09-30 14:57:00,-0.0006122846758315704
2022-09-30 14:58:00,0.0009741912458544405
2022-09-30 14:59:00,-0.0006401713128930139
2022-09-30 15:00:00,0.0012515820237861187
2022-09-30 15:01:00,0.0010001389915498852
2022-09-30 15:02:00,0.0014706089027840153
2022-09-30 15:03:00,-0.0005533055989663049
2022-09-30 15:04:00,-0.0005067025814272836
2022-09-30 15:05:00,0.0006717555894768287
2022-09-30 15:06:00,-0.000138975594749991
2022-09-30 15:07:00,-0.0007490253516033241
2022-09-30 15:08:00,-0.0005554012917000177
2022-09-30 15:09:00,-0.00025003125520928253
2022-09-30 15:10:00,0.0008609557139649925
2022-09-30 15:11:00,-0.0007914963164279779
2022-09-30 15:12:00,-0.0009589660579938179
2022-09-30 15:13:00,-0.0010016416629991926
2022-09-30 15:14:00,0.0004174726268171908
2022-09-30 15:15:00,-0.0005566689077172375
2022-09-30 15:16:00,0.0017246659258423188
2022-09-30 15:17:00,-0.0009593260428049828
2022-09-30 15:18:00,0.0004311154134904449
2022-09-30 15:19:00,0.00023633924523148127
2022-09-30 15:20:00,0.00015289563512741275
2022-09-30 15:21:00,-0.0013212338071666838
2022-09-30 15:22:00,0.0003478623891481975
2022-09-30 15:23:00,0.0003338340875602837
2022-09-30 15:24:00,0.0004588399771827536
2022-09-30 15:25:00,-0.0008483239158941233
2022-09-30 15:26:00,-0.00041747262681714924
2022-09-30 15:27:00,-0.00022968425476220555
2022-09-30 15:28:00,0.0007030849742053752
2022-09-30 15:29:00,0.0018622044017956724
2022-09-30 15:30:00,0.0013075015555949019
2022-09-30 15:31:00,-0.0011964182152045951
2022-09-30 15:32:00,-0.001945742219382086
2022-09-30 15:33:00,-0.0001669541992859376
2022-09-30 15:34:00,0.0003892382761900099
2022-09-30 15:35:00,-0.0005840534111590299
2022-09-30 15:36:00,2.783305732414646e-05
2022-09-30 15:37:00,0.0003478478687649889
2022-09-30 15:38:00,-0.0009742791105823845
2022-09-30 15:39:00,0.0004594212765011833
2022-09-30 15:40:00,0.0007930490366875004
2022-09-30 15:41:00,0.0002503059307762376
2022-09-30 15:42:00,-0.0005145857350782041
2022-09-30 15:43:00,0.0003060018105802245
2022-09-30 15:44:00,0.0002224879726620155
2022-09-30 15:45:00,-0.0005006675672008218
2022-09-30 15:46:00,-0.00019477176983900317
2022-09-30 15:47:00,0.0007232468534131614
2022-09-30 15:48:00,0.0002919322459896065
2022-09-30 15:49:00,-0.0003197397623631519
2022-09-30 15:50:00,-0.002394343813287265
2022-09-30 15:51:00,-0.0009202839585881944
2022-09-30 15:52:00,0.00019528253259805314
2022-09-30 15:53:00,-0.0003068896755710893
2022-09-30 15:54:00,-0.0005585018229497337
2022-09-30 15:55:00,-0.0014525596894295204
2022-09-30 15:56:00,-0.00041948068906572355
2022-09-30 15:57:00,-8.391725763317206e-05
2022-09-30 15:58:00,-0.0005036514838271282
2022-09-30 15:59:00,-0.00030791193961877614
2022-10-03 09:30:00,
2022-10-03 09:31:00,-0.0006924728481129149
2022-10-03 09:32:00,-0.0012199180840837952
2022-10-03 09:33:00,-0.00022196326599091163
2022-10-03 09:34:00,0.00024970521042557727
2022-10-03 09:35:00,-0.0009436581327521575
2022-10-03 09:36:00,1.3883778887135753e-05
2022-10-03 09:37:00,-0.0007361060325022046
2022-10-03 09:38:00,0.0007774785505214992
2022-10-03 09:39:00,-0.001277784303355516
2022-10-03 09:40:00,-0.001036428925080425
2022-10-03 09:41:00,0.001230744054514626
2022-10-03 09:42:00,0.0014199391023198432
2022-10-03 09:43:00,0.0005824471574456655
2022-10-03 09:44:00,0.00010707342001355787
2022-10-03 09:45:00,0.0014424313396398435
2022-10-03 09:46:00,0.0009653548566929159
2022-10-03 09:47:00,-0.0003838709487969005
2022-10-03 09:48:00,0.00016607617398666126
2022-10-03 09:49:00,8.302774515236944e-05
2022-10-03 09:50:00,-0.00035983669338520916
2022-10-03 09:51:00,-0.0006909725886803652
2022-10-03 09:52:00,-0.0011933630479963224
2022-10-03 09:53:00,0.00038824182406703954
2022-10-03 09:54:00,0.0005266586403660054
2022-10-03 09:55:00,0.00016597857639838516
2022-10-03 09:56:00,-2.743028516992714e-05
2022-10-03 09:57:00,-0.00080384742315863
2022-10-03 09:58:00,-4.1595895877554654e-05
2022-10-03 09:59:00,0.0001247824973369564
2022-10-03 10:00:00,0.0036257495332508442
2022-10-03 10:01:00,0.00020718375201014643
2022-10-03 10:02:00,0.0015318271065042045
2022-10-03 10:03:00,2.7578979303853372e-05
2022-10-03 10:04:00,-0.00027582402602122834
2022-10-03 10:05:00,0.0015158160873346193
2022-10-03 10:06:00,2.781948022103449e-05
2022-10-03 10:07:00,0.0006883544471041437
2022-10-03 10:08:00,0.0007428909805264968
2022-10-03 10:09:00,-0.0006465591586107748
2022-10-03 10:10:00,-0.000454216999654075
2022-10-03 10:11:00,0.0006330943384362514
2022-10-03 10:12:00,-0.0002889716071106229
2022-10-03 10:13:00,-0.00011836485843763117
2022-10-03 10:14:00,-0.00028082850098246396
2022-10-03 10:15:00,-2.753645137940528e-05
2022-10-03 10:16:00,5.50721445232529e-05
2022-10-03 10:17:00,-0.00016522553322825185
2022-10-03 10:18:00,0.00030289262688035326
2022-10-03 10:19:00,0.0006366014670220993
2022-10-03 10:20:00,0.0004967794709440631
2022-10-03 10:21:00,0.00021475457498087953
2022-10-03 10:22:00,5.498735292276674e-05
2022-10-03 10:23:00,0.0004947501612656071
2022-10-03 10:24:00,0.0008377682893425729
2022-10-03 10:25:00,-4.420563639060301e-05
2022-10-03 10:26:00,0.0004422429061691046
2022-10-03 10:27:00,0.000823022734449431
2022-10-03 10:28:00,-0.0004937323522411992
2022-10-03 10:29:00,-0.0003828103125627345
2022-10-03 10:30:00,0.0007394192397943383
2022-10-03 10:31:00,-0.0002468695581229583
2022-10-03 10:32:00,-0.0005213692921833786
2022-10-03 10:33:00,0.00021955704454651036
2022-10-03 10:34:00,0.0
2022-10-03 10:35:00,4.116157978729862e-05
2022-10-03 10:36:00,0.0
2022-10-03 10:37:00,-0.0007546236840795037
2022-10-03 10:38:00,-0.00011012548961704367
2022-10-03 10:39:00,0.0002446763343874434
2022-10-03 10:40:00,-0.00021721248367920364
2022-10-03 10:41:00,-0.00024720181407218814
2022-10-03 10:42:00,-0.0002472629379191847
2022-10-03 10:43:00,0.0005768517788274973
2022-10-03 10:44:00,0.0006588519743094548
2022-10-03 10:45:00,0.0006035665478153734
2022-10-03 10:46:00,0.00010778059337194819
2022-10-03 10:47:00,0.0007146780559069386
2022-10-03 10:48:00,-0.00024666657655948346
2022-10-03 10:49:00,8.2228952860694e-05
2022-10-03 10:50:00,-0.00030153922294299954
2022-10-03 10:51:00,-0.0005210547362467982
2022-10-03 10:52:00,-2.7431455651882194e-05
2022-10-03 10:53:00,0.000370261175489579
2022-10-03 10:54:00,1.3710744425038334e-05
2022-10-03 10:55:00,0.0002467612597345525
2022-10-03 10:56:00,-0.0003290285461945042
2022-10-03 10:57:00,0.00010968821136949085
2022-10-03 10:58:00,-0.00038396138917216096
2022-10-03 10:59:00,-0.0006311139370098648
2022-10-03 11:00:00,0.0
2022-10-03 11:01:00,-0.0004667316515053691
2022-10-03 11:02:00,0.0004804557558362402
2022-10-03 11:03:00,0.00012350846391758573
2022-10-03 11:04:00,-0.00043921052615252725
2022-10-03 11:05:00,0.00032942597821728625
2022-10-03 11:06:00,6.861675486616981e-05
2022-10-03 11:07:00,0.0006996220954401223
2022-10-03 11:08:00,0.000630612125908656
2022-10-03 11:09:00,0.0006576063367189005
2022-10-03 11:10:00,0.0009719171487103862
2022-10-03 11:11:00,-0.0009609607060481376
2022-10-03 11:12:00,-0.0006137457312654941
2022-10-03 11:13:00,0.00024663953756795255
2022-10-03 11:14:00,0.00017809073084812602
2022-10-03 11:15:00,0.0005614631053987801
2022-10-03 11:16:00,-0.00038340408521160926
2022-10-03 11:17:00,0.00030125844093821394
2022-10-03 11:18:00,-0.0006149375224168146
2022-10-03 11:19:00,-0.0002891102071244144
2022-10-03 11:20:00,-0.0003286732035244429
2022-10-03 11:21:00,-0.00010994734191445138
2022-10-03 11:22:00,0.0001694399902718135
2022-10-03 11:23:00,0.0003514004935482494
2022-10-03 11:24:00,0.00019182023762316964
2022-10-03 11:25:00,-0.0007839547352442356
2022-10-03 11:26:00,0.000564728602611486
2022-10-03 11:27:00,0.00013702196483533893
2022-10-03 11:28:00,5.480352936093028e-05
2022-10-03 11:29:00,-8.220642036759386e-05
2022-10-03 11:30:00,0.0
2022-10-03 11:31:00,0.000657462219606475
2022-10-03 11:32:00,-0.000493056136211073
2022-10-03 11:33:00,-5.479902459119468e-05
2022-10-03 11:34:00,-0.00038367727730932255
2022-10-03 11:35:00,-0.0009049650286474141
2022-10-03 11:36:00,-0.0007959489366135169
2022-10-03 11:37:00,-0.0005767725616161311
2022-10-03 11:38:00,0.0008787588098104022
2022-10-03 11:39:00,1.3724481043184554e-05
2022-10-03 11:40:00,-0.0008163851946018177
2022-10-03 11:41:00,-0.0005432529940731838
2022-10-03 11:42:00,0.0005770419889456568
2022-10-03 11:43:00,-0.0002747403720781405
2022-10-03 11:44:00,-0.00030505023259604867
2022-10-03 11:45:00,-0.00043712602709298045
2022-10-03 11:46:00,0.00016772503032922196
2022-10-03 11:47:00,0.0005744512293597272
2022-10-03 11:48:00,0.000604329212986473
2022-10-03 11:49:00,2.746083398742808e-05
2022-10-03 11:50:00,0.00010983579559600913
2022-10-03 11:51:00,0.0
2022-10-03 11:52:00,0.0001040582870116897
2022-10-03 11:53:00,-0.0002550856163805571
2022-10-03 11:54:00,-0.0005081684756488262
2022-10-03 11:55:00,-0.00030227669539448714
2022-10-03 11:56:00,-0.0010724451399802897
2022-10-03 11:57:00,0.00033010563680048807
2022-10-03 11:58:00,0.0007148552722555557
2022-10-03 11:59:00,-0.000192410770099231
2022-10-03 12:00:00,0.000604594939819473
2022-10-03 12:01:00,0.0006193306895043773
2022-10-03 12:02:00,0.00010817186268214903
2022-10-03 12:03:00,-9.581661640422228e-05
2022-10-03 12:04:00,0.00019217306616362535
2022-10-03 12:05:00,-8.180630522546525e-05
2022-10-03 12:06:00,0.00048168242306089923
2022-10-03 12:07:00,0.0004918725230357271
2022-10-03 12:08:00,6.85631226656318e-05
2022-10-03 12:09:00,0.0002774955007050966
2022-10-03 12:10:00,-3.0707175282140225e-05
2022-10-03 12:11:00,0.0004084379498371443
2022-10-03 12:12:00,-2.466601530248004e-05
2022-10-03 12:13:00,-0.00027410778089509213
2022-10-03 12:14:00,-0.0004387287903874854
2022-10-03 12:15:00,8.227631132498731e-05
2022-10-03 12:16:00,-0.00010970325281139298
2022-10-03 12:17:00,-1.6456404106454328e-06
2022-10-03 12:18:00,-0.0004918935738078445
2022-10-03 12:19:00,-3.2929083103129445e-06
2022-10-03 12:20:00,-0.0009304064136475765
2022-10-03 12:21:00,-0.0003708663893337276
2022-10-03 12:22:00,-0.00012365270093862976
2022-10-03 12:23:00,0.00016486687037602516
2022-10-03 12:24:00,0.0013176829635399155
2022-10-03 12:25:00,0.0003089195467481232
2022-10-03 12:26:00,-0.000775223086959807
2022-10-03 12:27:00,-0.00158827026943683
2022-10-03 12:28:00,0.00013224605649035033
2022-10-03 12:29:00,-2.7492542649565728e-05
2022-10-03 12:30:00,-0.0005225019712696663
2022-10-03 12:31:00,-0.0001928446922586812
2022-10-03 12:32:00,0.000825312299377951
2022-10-03 12:33:00,0.0004122634696767218
2022-10-03 12:34:00,0.0005219565246311771
2022-10-03 12:35:00,-0.0005356959023749008
2022-10-03 12:36:00,0.0003566131024696295
2022-10-03 12:37:00,-0.0008376102876025989
2022-10-03 12:38:00,0.0006046447896181307
2022-10-03 12:39:00,0.0004944375873288499
2022-10-03 12:40:00,0.00034321565949449006
2022-10-03 12:41:00,-0.00031575407138916933
2022-10-03 12:42:00,-0.00039826685778881197
2022-10-03 12:43:00,0.00017855303415899488
2022-10-03 12:44:00,0.00013732679679356026
2022-10-03 12:45:00,-0.00046698807282116777
2022-10-03 12:46:00,0.000549375099657151
2022-10-03 12:47:00,-0.0002655851753717056
2022-10-03 12:48:00,1.8403729200349215e-05
2022-10-03 12:49:00,-0.00013734943090256213
2022-10-03 12:50:00,4.1206810118031745e-05
2022-10-03 12:51:00,-0.00010988860054180975
2022-10-03 12:52:00,-0.0012783419036945444
2022-10-03 12:53:00,0.0006050106061401648
2022-10-03 12:54:00,0.00024739887697132837
