date,ticker,mu,omega,alpha,beta,lam,kappa,sigma0,mu_j,sigma_j
2023-03-14 11:59:00,AAPL,0.14964897461457413,1.899794918195656e-08,0.0001002837654400672,0.9767363554840813,252.0,0.00817493021401039,0.0009044563130848785,0.008141696471505533,0.0
2023-03-14 11:59:00,MSFT,3.815557891722956,1.1068663340782705e-06,0.0077159520556913394,0.019301124459161243,252.0,0.012366099558915877,0.0010625150735542061,0.012290263903886434,0.0
2023-03-14 11:59:00,SPY,2.383808362464083,4.9921011119063703e-08,9.999999943776489e-05,0.9481768908344937,252.0,0.013820758389784471,0.0009816098826040337,0.01372612266990636,0.0
2023-03-14 15:29:00,AAPL,-0.4457398924253757,1.6192484357165864e-08,0.00010094464629904289,0.97331189228201,1008.0,-0.00034231309076071526,0.000780470957153694,-0.000358578939504417,0.005693372681228502
2023-03-14 15:29:00,MSFT,2.6466709965778366,8.513538640311774e-07,0.007658485028880078,0.019188294467392418,756.0,0.004164846916278497,0.0009366551391403262,0.004127208017427719,0.007614450740169446
2023-03-14 15:29:00,SPY,1.4177124640735863,4.163984111362172e-08,9.99999989617395e-05,0.9390921581042853,252.0,0.013820758389784471,0.0008272141003249497,0.01372612266990636,0.0
2023-03-15 12:29:00,AAPL,-3.1806941868407597,1.930548441993592e-08,0.0001017143338780374,0.9777699950429967,1260.0,-0.0025655478170837354,0.0009333375002758942,-0.0025743735704249816,0.0033253859459990826
2023-03-15 12:29:00,MSFT,-3.0742032395989742,6.930958477773194e-07,0.284266423465856,0.017337450076377353,1764.0,0.0005910939534583548,0.0008605504627094513,0.0005850139203435388,0.0034366861638869396
2023-03-15 12:29:00,SPY,-4.497665076877378,2.0412578509281554e-08,0.00010662688430422452,0.9799667425379013,252.0,-0.01409277745155546,0.0010106922039962581,-0.014193023585146847,0.0
2023-03-15 15:59:00,AAPL,1.1695006778193857,1.6518424904180955e-08,0.00010220431212279374,0.9752162771219833,1260.0,-0.00012045629264090252,0.0008183317007738265,-0.00012889717179103143,0.0041069754584818225
2023-03-15 15:59:00,MSFT,0.9703783408834072,9.116757053849404e-07,0.15725451046626018,0.02107828261204087,1260.0,0.001049291777387218,0.0009695689596398562,0.001041227131918987,0.0038767315210419947
2023-03-15 15:59:00,SPY,0.912510851572752,1.3664379736687724e-12,0.0007946229799010026,0.9963038306282777,756.0,-0.0031674978895676054,0.0005987079534458771,-0.003217738494892449,0.00950930759216143
