Date,SPY,AAPL,JPM,XOM
2011-07-08,134.415148,10.876077,28.676874,49.796574
2011-07-11,131.98842,10.703436,27.754782,49.482407
2011-07-12,131.40464,10.695878,27.72662,49.476357
2011-07-13,131.824002,10.824984,27.888525,49.832813
2011-07-14,130.941379,10.817424,28.402355,49.687817
2011-07-15,131.667225,11.033607,28.141916,50.146999
2011-07-18,130.60246,11.302102,28.036329,49.935532
2011-07-19,132.728813,11.394322,28.430513,50.527607
2011-07-20,132.658702,11.698191,28.831745,50.328239
2011-07-21,134.463607,11.709985,29.767937,51.367439
2011-07-22,134.587066,11.891698,29.697542,51.488258
2011-07-25,133.830033,12.048924,29.345587,51.095558
2011-07-26,133.281179,12.197382,29.169613,50.974728
2011-07-27,130.584553,11.87023,28.627613,50.334297
2011-07-28,130.175028,11.846951,28.634647,49.216549
2011-07-29,129.336359,11.806432,28.472755,48.207577
2011-08-01,128.802355,11.996011,28.465712,48.092773
2011-08-02,125.515971,11.758963,28.043379,47.029408
2011-08-03,126.189403,11.869628,28.085604,46.956909
2011-08-04,120.173914,11.410045,26.691891,44.612686
2011-08-05,120.104945,11.296658,26.466635,45.204796
2011-08-08,112.138155,10.679553,23.974834,42.407436
2011-08-09,117.442453,11.30845,25.621956,43.283501
2011-08-10,112.317323,10.996421,24.193041,41.373829
2011-08-11,117.519976,11.299079,25.826084,43.532841
2011-08-12,118.137736,11.398554,25.277042,43.788292
2011-08-15,120.711057,11.592666,25.959843,45.180969
2011-08-16,119.560695,11.504075,25.361511,44.700535
2011-08-17,119.706308,11.502868,25.741615,45.101933
2011-08-18,114.396102,11.06778,24.770239,43.143616
2011-08-19,112.684993,10.764814,24.178957,42.450317
2011-08-22,112.7141,10.777212,23.517294,42.681408
2011-08-23,116.564192,11.296054,24.48164,44.797844
2011-08-24,118.103405,11.374063,25.220737,44.724857
2011-08-25,116.274592,11.299686,25.143318,43.648388
2011-08-26,118.042256,11.597809,25.488218,44.177505
2011-08-29,121.381757,11.791015,26.494795,45.077602
2011-08-30,121.693437,11.791618,26.086535,44.94989
2011-08-31,122.303996,11.635604,26.438475,45.016792
2011-09-01,120.868227,11.520705,25.551565,44.694447
2011-09-02,117.830093,11.309662,24.376051,43.873428
2011-09-06,116.960755,11.481702,23.53841,43.271336
2011-09-07,120.323912,11.608391,24.5098,44.791763
2011-09-08,119.056045,11.614739,23.587687,44.286987
2011-09-09,115.893843,11.413372,22.581112,43.186199
2011-09-12,116.703993,11.487752,22.820433,43.69096
2011-09-13,117.804393,11.629254,22.869705,43.575405
2011-09-14,119.383697,11.770754,23.087914,44.177505
2011-09-15,121.446738,11.88142,23.798849,45.010696
2011-09-16,121.512513,12.109394,23.531374,45.339119
2011-09-19,120.322259,12.445918,22.869705,44.822163
2011-09-20,120.125907,12.500951,22.700775,45.010696
2011-09-21,116.600797,12.461342,21.356323,43.77002
2011-09-22,112.885463,12.149306,20.603155,42.109726
2011-09-23,113.586479,12.224294,20.828403,42.152298
2011-09-26,116.234756,12.190129,22.278433,43.618004
2011-09-27,117.477546,12.071902,22.222124,44.341724
2011-09-28,115.079849,12.003878,21.44783,43.830849
2011-09-29,116.018686,11.809157,22.095417,44.931633
2011-09-30,113.124828,11.529476,21.20146,44.171413
2011-10-03,109.914007,11.32629,20.166733,43.271336
2011-10-04,112.397116,11.262795,21.487514,44.293056
2011-10-05,114.460273,11.43665,21.899364,44.974197
2011-10-06,116.561732,11.410045,22.99292,44.937725
2011-10-07,115.614703,11.181158,21.799953,44.737011
2011-10-10,119.551625,11.755939,22.93611,46.391243
2011-10-11,119.618115,12.103047,22.93611,46.385178
2011-10-12,120.806729,12.160497,23.575191,46.926449
2011-10-13,120.457463,12.349163,22.439039,46.445995
2011-10-14,122.545476,12.759465,22.64497,47.5042
2011-10-17,120.179164,12.698686,22.041389,47.114967
2011-10-18,122.628423,12.766722,23.340864,47.978577
2011-10-19,121.09899,12.052552,22.900602,47.698818
2011-10-20,121.652513,11.952473,23.52549,47.869114
2011-10-21,123.937031,11.878695,23.731415,48.732704
2011-10-24,125.530227,12.268738,24.548027,48.757019
2011-10-25,123.01856,12.026852,23.781122,48.313068
2011-10-26,124.311997,12.112419,24.27109,49.304398
2011-10-27,128.571577,12.236084,26.287767,49.797005
2011-10-28,128.623819,12.243945,26.053429,49.553715
2011-10-31,125.449548,12.238806,24.682941,47.492031
2011-11-01,121.956262,11.988752,23.227249,46.184464
2011-11-02,123.926357,12.015968,23.88764,47.054157
2011-11-03,126.272179,12.187101,24.413107,47.96032
2011-11-04,125.480954,12.101533,24.121971,47.753544
2011-11-07,126.278394,12.086113,24.313698,48.258324
2011-11-08,127.831903,12.282646,24.867571,48.796711
2011-11-09,123.169775,11.951568,23.106531,47.346756
2011-11-10,124.243635,11.647395,23.248549,48.148209
2011-11-11,126.655332,11.629254,23.632004,48.772251
2011-11-14,125.465323,11.467187,23.113632,48.307274
2011-11-15,126.092159,11.756547,23.22015,48.386814
2011-11-16,124.04132,11.633791,22.346722,47.872883
2011-11-17,121.968029,11.411257,21.650835,47.6343
2011-11-18,121.927939,11.336572,21.743147,47.658775
2011-11-21,119.67033,11.157273,21.238977,47.053097
2011-11-22,119.18648,11.384044,20.883932,46.514709
2011-11-23,116.570322,11.0962,20.152531,45.627621
2011-11-25,116.275904,10.992792,20.223547,45.211594
2011-11-28,119.673297,11.37225,20.706406,46.398487
2011-11-29,119.97951,11.283962,20.280352,47.065334
2011-11-30,125.164498,11.556084,21.99168,49.212723
2011-12-01,124.930803,11.729335,21.629526,48.815067
2011-12-02,124.905529,11.78285,22.957407,48.815067
2011-12-05,126.188869,11.882931,23.795324,49.218853
2011-12-06,126.329316,11.820643,23.596498,49.445221
2011-12-07,126.618747,11.764407,24.143269,49.604275
2011-12-08,123.959989,11.811875,22.879303,48.863998
2011-12-09,126.039474,11.901376,23.560993,49.763355
2011-12-12,124.176665,11.847551,22.751484,48.974129
2011-12-13,123.128012,11.755939,22.218908,49.267792
2011-12-14,121.75314,11.495308,22.37513,48.600929
2011-12-15,122.156304,11.457514,22.55265,48.961906
2011-12-16,121.778034,11.520404,22.64497,49.041431
2011-12-19,120.35139,11.556386,21.799953,48.655987
2011-12-20,123.958724,11.971826,22.872192,50.16713
2011-12-21,124.201674,11.986944,22.95031,50.852348
2011-12-22,125.258971,12.050435,23.75272,51.568138
2011-12-23,126.390182,12.194963,23.837933,52.137104
2011-12-27,126.401686,12.291718,23.454479,52.173824
2011-12-28,124.853353,12.1741,23.184647,51.500828
2011-12-29,126.191631,12.249085,23.731415,52.167698
2011-12-30,125.658073,12.245455,23.610695,51.85569
2012-01-03,127.602877,12.433825,24.839161,52.614315
2012-01-04,127.65338,12.500643,24.996513,52.62653
2012-01-05,128.028314,12.639428,25.518612,52.467461
2012-01-06,127.751194,12.771556,25.289753,52.075939
2012-01-09,128.042256,12.751302,25.246822,52.308414
2012-01-10,129.180084,12.796958,25.783241,52.443035
2012-01-11,129.232987,12.776089,26.219517,52.05146
2012-01-12,129.538852,12.741019,26.3554,51.843433
2012-01-13,128.897373,12.693246,25.690264,51.929096
2012-01-17,129.354461,12.841102,24.967907,52.424652
2012-01-18,130.809337,12.974439,26.13369,52.88961
2012-01-19,131.457851,12.933322,26.412619,53.244453
2012-01-20,131.547773,12.70806,26.720163,53.525871
2012-01-23,131.611502,12.923038,26.934719,53.513638
2012-01-24,131.480053,12.71139,26.934719,53.33622
2012-01-25,132.618444,13.505077,26.891815,53.360691
2012-01-26,131.86386,13.443695,26.813143,53.085377
2012-01-27,131.659888,13.523823,26.612877,52.510311
2012-01-30,131.332962,13.697074,26.469835,52.302299
2012-01-31,131.273185,13.801991,26.67725,51.231636
2012-02-01,132.465956,13.79322,26.891815,51.372375
2012-02-02,132.621015,13.760871,26.85605,51.103168
2012-02-03,134.567803,13.898746,27.378153,51.953556
2012-02-06,134.51306,14.028456,27.278027,52.461365
2012-02-07,134.786359,14.175405,27.084911,52.822319
2012-02-08,135.124272,14.41275,27.392452,52.483971
2012-02-09,135.325084,14.911339,27.077768,52.213333
2012-02-10,134.397871,14.918899,26.898966,51.548965
2012-02-13,135.337839,15.196458,27.392452,51.930355
2012-02-14,135.232632,15.403876,27.120678,52.084145
2012-02-15,134.552873,15.047397,26.748764,51.745831
2012-02-16,136.05009,15.184669,27.177893,52.539368
2012-02-17,136.3708,15.181944,27.514042,52.668549
2012-02-21,136.471602,15.566848,27.506889,53.252911
2012-02-22,136.022499,15.512122,27.227964,53.468224
2012-02-23,136.627335,15.61341,27.528345,53.529728
2012-02-24,136.871679,15.795426,27.378153,53.72657
2012-02-27,137.068507,15.896719,27.936018,53.65892
2012-02-28,137.548337,16.188496,28.043297,53.603558
2012-02-29,136.92262,16.401049,28.064762,53.209843
2012-03-01,137.77038,16.462427,28.872936,53.412853
2012-03-02,137.329729,16.4839,29.058893,53.105286
2012-03-05,136.807761,16.120461,28.894403,53.523582
2012-03-06,134.718183,16.03278,28.121973,52.816166
2012-03-07,135.683896,16.04578,28.572552,52.797718
2012-03-08,137.023778,16.387445,28.923,52.182583
2012-03-09,137.517547,16.483599,29.344976,51.856529
2012-03-12,137.54867,16.690109,28.994522,52.625484
2012-03-13,140.078257,17.176888,31.032866,53.431305
2012-03-14,139.916659,17.826357,31.168755,52.914593
2012-03-15,140.74936,17.704809,31.969797,52.957638
2012-03-16,140.291892,17.705112,31.876808,53.172955
2012-03-19,140.849279,18.174681,32.184368,53.511265
2012-03-20,140.428675,18.321621,32.456131,53.271366
2012-03-21,140.171152,18.217007,32.270172,52.908428
2012-03-22,139.168655,18.121462,31.934034,52.490128
2012-03-23,139.599212,18.021982,32.298794,52.625484
2012-03-26,141.538139,18.352457,33.021137,53.535881
2012-03-27,141.153522,18.579233,32.820896,53.283661
2012-03-28,140.49021,18.67417,33.09267,52.816166
2012-03-29,140.266552,18.439543,32.663544,52.951488
2012-03-30,140.784748,18.127817,32.88525,53.351337
2012-04-02,141.849184,18.70471,32.992554,53.560486
2012-04-03,141.316966,19.027929,32.697388,52.797718
2012-04-04,139.879799,18.87645,31.970289,52.274815
2012-04-05,139.84112,19.159758,31.919899,52.176399
2012-04-09,138.258412,19.236858,31.595943,51.598171
2012-04-10,135.901329,19.001324,30.926456,50.546295
2012-04-11,136.931348,18.933592,31.682337,50.872311
2012-04-12,138.815941,18.829889,32.279839,51.425945
2012-04-13,137.089202,18.299555,31.106426,51.026096
2012-04-16,137.019887,17.54063,31.192804,51.678143
2012-04-17,139.138136,18.434708,31.60314,52.563957
2012-04-18,138.575923,18.393579,31.164017,52.748493
2012-04-19,137.760854,17.761658,31.113634,52.459393
2012-04-20,137.92415,17.324451,30.753681,52.471684
2012-04-23,136.76941,17.285755,30.84726,52.711586
2012-04-24,137.271039,16.940453,31.156801,53.092999
2012-04-25,139.158834,18.443771,31.070429,53.425148
2012-04-26,140.09412,18.374237,31.531145,52.945339
2012-04-27,140.433395,18.232121,31.200008,52.951488
2012-04-30,139.891678,17.657042,30.940838,53.111431
2012-05-01,140.681543,17.601109,31.523979,53.542034
2012-05-02,140.346333,17.717505,31.09923,53.025303
2012-05-03,139.298815,17.591728,30.96244,52.686993
2012-05-04,137.057518,17.090727,30.055384,52.022617
2012-05-07,137.107963,17.21862,30.076984,51.967258
2012-05-08,136.540197,17.179323,29.789028,51.684303
2012-05-09,135.664807,17.209547,29.256317,51.247543
2012-05-10,136.046808,17.250065,29.328297,51.309467
2012-05-11,135.600958,17.134874,26.607117,51.470524
2012-05-14,134.111966,16.878164,25.764839,50.863522
2012-05-15,133.368447,16.725477,26.088802,50.659122
2012-05-16,132.828635,16.511106,25.527279,50.894512
2012-05-17,130.850442,16.028547,24.42585,50.733459
2012-05-18,129.887359,16.036407,24.1091,50.460941
2012-05-21,131.962785,16.970686,23.403608,50.813965
2012-05-22,132.029593,16.840374,24.483437,50.75824
2012-05-23,132.257445,17.251278,24.663414,50.813965
2012-05-24,132.459605,17.092846,24.454645,51.16703
2012-05-25,132.173596,17.00123,24.116306,50.83876
2012-05-29,133.652834,17.30298,24.209881,50.745831
2012-05-30,131.784481,17.51161,23.727556,49.42038
2012-05-31,131.499869,17.468073,23.864334,48.7019
2012-06-01,128.279587,16.961926,22.986069,48.262123
2012-06-04,128.296377,17.061695,22.316572,48.206406
2012-06-05,129.031278,17.017557,23.029259,48.063919
2012-06-06,132.028028,17.278494,23.806746,49.661942
2012-06-07,132.019732,17.286352,23.619574,49.977825
2012-06-08,133.087131,17.546377,24.245884,50.070721
2012-06-11,131.422707,17.26972,23.626768,49.717678
2012-06-12,132.947341,17.420603,24.310665,50.330883
2012-06-13,132.067135,17.299658,24.692207,49.940662
2012-06-14,133.489544,17.280605,24.944164,50.869717
2012-06-15,134.173122,17.359221,25.21772,51.544849
2012-06-18,134.369102,17.711462,24.922575,51.476715
2012-06-19,135.690554,17.76075,25.469692,52.325264
2012-06-20,135.467339,17.71026,26.239965,52.628769
2012-06-21,132.473007,17.466248,25.563263,50.85733
2012-06-22,133.422173,17.600197,25.908815,50.85733
2012-06-25,131.309749,17.257629,25.426491,50.318474
2012-06-26,131.93618,17.295719,25.707247,51.036968
2012-06-27,133.151839,17.370405,26.47753,51.532471
2012-06-28,132.877014,17.205616,25.829639,51.470524
2012-06-29,136.190439,17.657646,25.721643,53.000401
2012-07-02,136.533479,17.91526,26.117586,52.857952
2012-07-03,137.413422,18.123577,26.045008,53.440151
2012-07-05,136.771484,18.441956,24.956161,53.000401
2012-07-06,135.52926,18.319202,24.607738,52.523479
2012-07-09,135.308799,18.561394,24.651297,51.811192
2012-07-10,134.212449,18.389652,24.861797,51.476715
2012-07-11,134.226277,18.275366,25.108603,52.263355
2012-07-12,133.557799,18.108164,24.709356,52.10231
2012-07-13,135.760166,18.291683,26.18292,52.938461
2012-07-16,135.446023,18.350346,25.47155,52.678314
2012-07-17,136.447881,18.351248,25.398945,53.099495
2012-07-18,137.378138,18.330692,25.377178,53.396805
2012-07-19,137.764539,18.574394,25.014231,53.396805
2012-07-20,136.382547,18.271437,24.607738,53.235752
2012-07-23,135.171871,18.257219,24.999716,52.777435
2012-07-24,133.952239,18.169235,25.210224,52.387207
2012-07-25,133.916148,17.384615,25.529617,52.795994
2012-07-26,136.129244,17.381895,25.994192,53.588814
2012-07-27,138.728464,17.69272,26.778152,54.164833
2012-07-30,138.66581,17.991144,26.233728,54.232967
2012-07-31,138.069984,18.466755,26.132113,53.793194
2012-08-01,137.692255,18.347319,26.132113,53.830372
2012-08-02,136.67261,18.376953,25.529617,53.192398
2012-08-03,139.28355,18.616119,26.197445,54.226784
2012-08-06,139.609409,18.823238,26.349869,54.164833
2012-08-07,140.322259,18.773647,26.865246,54.455936
2012-08-08,140.452798,18.741899,26.974133,54.678905
2012-08-09,140.570902,18.848782,26.799925,54.984383
2012-08-10,140.880963,18.878244,26.836218,55.133999
2012-08-13,140.731755,19.13027,26.850733,54.94698
2012-08-14,140.738029,19.181581,26.930582,54.984383
2012-08-15,140.947314,19.155478,26.90881,54.859718
2012-08-16,141.954922,19.322784,26.930582,55.27739
2012-08-17,142.218577,19.680191,26.843481,55.109058
2012-08-20,142.219338,20.197622,27.126574,54.828537
2012-08-21,141.725852,19.921593,27.612928,54.523064
2012-08-22,141.766117,20.310583,27.460501,54.691364
2012-08-23,140.628138,20.121094,27.024952,54.429546
2012-08-24,141.551645,20.139013,26.981394,54.890869
2012-08-27,141.483552,20.517374,27.024952,54.697609
2012-08-28,141.37804,20.49065,26.952366,54.922035
2012-08-29,141.530254,20.450258,27.075766,54.797379
2012-08-30,140.449265,20.158751,26.78541,54.360981
2012-08-31,141.15973,20.200352,26.959621,54.423325
2012-09-04,140.997913,20.49581,26.865246,54.311115
2012-09-05,140.88356,20.351877,26.937843,54.442036
2012-09-06,143.768284,20.53528,28.084757,55.476868
2012-09-07,144.354217,20.661909,28.527548,56.056648
2012-09-10,143.479427,20.124443,28.135565,55.78233
2012-09-11,143.927972,20.059153,28.74531,55.869637
2012-09-12,144.265208,20.338518,28.977592,55.825985
2012-09-13,146.624888,20.739037,30.051926,56.873322
2012-09-14,147.202281,20.991064,30.175329,57.540325
2012-09-17,146.750906,21.249178,29.899487,57.297234
2012-09-18,146.566789,21.313856,29.950302,57.135151
2012-09-19,146.742048,21.319633,30.008364,56.461857
2012-09-20,146.684331,21.216375,29.943035,57.054104
2012-09-21,145.892894,21.258591,29.674461,57.303444
2012-09-24,145.567016,20.976191,29.928524,57.278519
2012-09-25,144.054482,20.452393,29.434912,57.191246
2012-09-26,143.257514,20.198532,29.209885,56.873322
2012-09-27,144.648701,20.688631,29.529285,57.228642
2012-09-28,144.000954,20.256836,29.3841,57.010441
2012-10-01,144.38929,20.022717,29.739794,57.228642
2012-10-02,144.524908,20.081018,29.703489,57.17878
2012-10-03,145.080948,20.388922,29.878992,57.166321
2012-10-04,146.122011,20.247726,30.58099,57.490463
2012-10-05,146.123537,19.816227,30.500572,57.696194
2012-10-08,145.618474,19.378359,30.463995,57.777252
2012-10-09,144.184193,19.307907,30.259251,57.434372
2012-10-10,143.303429,19.461554,30.544439,56.748634
2012-10-11,143.354979,19.072578,30.785749,56.835915
2012-10-12,142.932271,19.121464,30.434744,56.748634
2012-10-15,144.085121,19.274815,30.990507,57.047855
2012-10-16,145.563135,19.731211,31.319563,57.590214
2012-10-17,146.178196,19.573917,31.677883,58.21986
2012-10-18,145.828514,19.21044,31.45118,58.275959
2012-10-19,143.417229,18.518106,30.946621,57.446846
2012-10-22,143.483391,19.252642,30.778454,57.471764
2012-10-23,141.414091,18.624992,30.222681,56.218704
2012-10-24,140.979256,18.730356,30.500572,56.031696
2012-10-25,141.402911,18.508997,30.471319,56.374588
2012-10-26,141.298607,18.340767,30.098368,56.493023
2012-10-29,141.298241,18.340767,30.098368,56.493023
2012-10-30,141.297876,18.340767,30.098368,56.493023
2012-10-31,141.337335,18.077188,30.47863,56.835915
2012-11-01,142.890004,18.114246,31.326878,57.103966
2012-11-02,141.553203,17.514826,31.019754,56.274857
2012-11-05,141.875121,17.752285,30.910065,56.499264
2012-11-06,142.990149,17.698536,31.356125,57.110199
2012-11-07,139.731587,17.021341,29.60112,55.31609
2012-11-08,138.032211,16.403641,29.54262,54.619785
2012-11-09,138.271016,16.687626,29.703499,54.707603
2012-11-12,138.289277,16.558596,29.674252,54.776604
2012-11-13,137.783102,16.560734,29.279367,54.243397
2012-11-14,135.931147,16.377096,28.730936,53.992481
2012-11-15,135.724361,16.033621,28.804056,54.036404
2012-11-16,136.390446,16.096451,28.906435,54.230835
2012-11-19,139.097217,17.257135,29.681557,54.996159
2012-11-20,139.200179,17.110117,29.762003,54.889523
2012-11-21,139.523225,17.134216,29.783924,55.209454
2012-11-23,141.352435,17.433151,30.047178,55.88694
2012-11-26,141.070533,17.983143,29.893623,55.592106
2012-11-27,140.349404,17.838249,29.798563,54.795425
2012-11-28,141.488733,17.78212,29.857067,55.2659
2012-11-29,142.112807,17.977957,30.142248,55.27845
2012-11-30,142.135293,17.853502,30.039877,55.290993
2012-12-03,141.473349,17.881264,29.842432,54.958527
2012-12-04,141.234965,17.565845,29.666935,54.695065
2012-12-05,141.50261,16.43536,30.127623,55.033806
2012-12-06,142.004027,16.693123,30.325066,55.203182
2012-12-07,142.426253,16.266367,31.122131,55.579567
2012-12-10,142.479266,16.161736,30.939318,55.460354
2012-12-11,143.406891,16.514671,31.180618,55.824203
2012-12-12,143.502097,16.441763,31.275686,56.112785
2012-12-13,142.636577,16.157778,31.283003,55.567017
2012-12-14,142.054693,15.550733,31.304939,55.253368
2012-12-17,143.732203,15.826498,31.79488,55.748947
2012-12-18,145.374843,16.286192,32.080074,56.181774
2012-12-19,144.283238,16.054667,31.83144,55.479206
2012-12-20,145.100691,15.914956,32.562695,55.76149
2012-12-21,142.735908,15.841742,32.175129,54.720169
2012-12-24,142.404935,15.867368,32.116631,54.525696
2012-12-26,141.723726,15.648657,32.145882,54.619785
2012-12-27,141.577091,15.711494,31.904566,54.488045
2012-12-28,140.025857,15.544638,31.619383,53.383984
2012-12-31,142.398025,16.233423,32.153183,54.293579
2013-01-02,146.042137,16.747723,32.882114,55.648571
2013-01-03,145.736704,16.536327,32.815842,55.548206
2013-01-04,146.444239,16.075716,33.397503,55.805386
2013-01-07,145.987562,15.981162,33.434315,55.159283
2013-01-08,145.563461,16.024164,33.50058,55.50428
2013-01-09,145.952145,15.773729,33.4785,55.290993
2013-01-10,147.060463,15.969249,33.979156,55.893223
2013-01-11,147.068837,15.871336,33.971794,56.213154
2013-01-14,146.93136,15.305479,33.780365,56.194344
2013-01-15,147.097658,14.822603,34.126415,56.162971
2013-01-16,147.143766,15.437871,34.472462,56.12532
2013-01-17,147.974047,15.333851,34.192673,56.583271
2013-01-18,148.478228,15.252098,34.207409,56.959648
2013-01-22,149.141055,15.397609,34.266308,57.034916
2013-01-23,149.368423,15.679467,34.038067,56.896912
2013-01-24,149.373846,13.742146,34.141144,57.304657
2013-01-25,150.185376,13.418187,34.722797,57.543045
2013-01-28,149.91221,13.721709,34.339943,57.154129
2013-01-29,150.683421,13.97916,34.693348,57.561874
2013-01-30,150.135223,13.935236,34.70071,56.878105
2013-01-31,149.759517,13.894361,34.6418,56.438988
2013-02-01,151.264979,13.837317,35.230835,56.482876
2013-02-04,149.524398,13.492618,35.105659,55.924576
2013-02-05,151.097122,13.966046,35.922924,56.294685
2013-02-06,151.198425,13.951098,35.790401,56.326057
2013-02-07,150.987483,14.365918,35.510605,55.713692
2013-02-08,151.838141,14.573329,35.805119,55.940979
2013-02-11,151.753733,14.725204,35.827209,55.732613
2013-02-12,152.002332,14.3561,36.18063,55.846272
2013-02-13,152.162495,14.328795,35.841938,55.978836
2013-02-14,152.285398,14.315909,36.239525,55.884144
2013-02-15,152.139095,14.118616,35.989197,55.783127
2013-02-19,153.276003,14.113405,36.408878,56.389179
2013-02-20,151.387962,13.771607,35.790401,56.168243
2013-02-21,150.470379,13.686007,35.525341,55.928345
2013-02-22,151.806739,13.831743,36.011276,56.313423
2013-02-25,149.036942,13.585983,35.120388,55.366463
2013-02-26,149.967185,13.775291,35.046757,55.877827
2013-02-27,151.904708,13.640289,36.283707,56.521763
2013-02-28,151.780367,13.543024,36.018639,56.534405
2013-03-01,152.133851,13.207672,36.011276,56.458637
2013-03-04,152.83413,12.88797,36.151165,56.155602
2013-03-05,154.295274,13.22823,36.438324,56.572311
2013-03-06,154.505039,13.060093,36.835907,56.540707
2013-03-07,154.799125,13.211046,37.277676,56.004074
2013-03-08,155.499639,13.246026,36.961086,56.168243
2013-03-11,156.016658,13.434723,37.167236,56.288197
2013-03-12,155.650782,13.145082,37.019981,56.288197
2013-03-13,155.906337,13.142629,36.931637,56.351307
2013-03-14,156.778557,13.269958,37.55011,56.711163
2013-03-15,155.830173,13.612369,36.828548,56.420757
2013-03-18,154.973217,13.982395,36.453045,56.041969
2013-03-19,154.600227,13.944657,36.224812,55.922001
2013-03-20,155.63648,13.870711,36.165905,55.95359
2013-03-21,154.350527,13.890654,35.598969,55.663181
2013-03-22,155.455899,14.172313,35.915573,56.370274
2013-03-25,154.937042,14.223554,35.724144,56.199795
2013-03-26,156.194753,14.148691,35.812477,56.900562
2013-03-27,156.111371,13.870711,35.171917,57.184647
2013-03-28,156.743068,13.581685,34.943676,56.887932
2013-04-01,156.051733,13.15981,35.216095,57.304592
2013-04-02,156.85918,13.186809,35.547424,57.184647
2013-04-03,155.234587,13.25431,34.71022,56.774284
2013-04-04,155.872195,13.123302,35.184391,56.673294
2013-04-05,155.202792,12.984614,35.495564,56.193489
2013-04-08,156.2304,13.076968,35.991959,55.934654
2013-04-09,156.782935,13.100596,36.066048,56.041969
2013-04-10,158.701943,13.367833,36.488338,55.985149
2013-04-11,159.278423,13.326105,36.532803,56.326057
2013-04-12,158.829778,13.187119,36.310524,56.180847
2013-04-15,155.187255,12.881833,35.51038,54.60257
2013-04-16,157.40307,13.077891,35.925278,54.67831
2013-04-17,155.151616,12.358701,34.665794,54.343739
2013-04-18,154.117067,12.028875,34.554638,54.684635
2013-04-19,155.483944,11.982239,34.991764,55.208633
2013-04-22,156.209781,12.231987,35.080669,55.612671
2013-04-23,157.834008,12.460876,35.688187,56.376572
2013-04-24,157.853707,12.440314,36.095676,56.458637
2013-04-25,158.493864,12.529909,36.303131,55.60004
2013-04-26,158.208403,12.800523,36.214214,55.555855
2013-04-29,159.346108,13.196934,36.243855,55.688431
2013-04-30,159.742878,13.585367,36.310524,56.180847
2013-05-01,158.265815,13.478289,35.569649,55.246506
2013-05-02,159.764977,13.669439,35.621513,55.95359
2013-05-03,161.461292,13.806277,35.243668,56.831108
2013-05-06,161.769109,14.135498,35.695602,57.184647
2013-05-07,162.622542,14.072595,36.406849,57.544521
2013-05-08,163.364159,14.231531,36.866192,57.891727
2013-05-09,162.83855,14.107372,36.332756,57.866295
2013-05-10,163.540599,13.990012,36.273487,57.300549
2013-05-13,163.563051,14.044676,36.799515,57.275105
2013-05-14,165.252039,13.708646,37.214409,57.917164
2013-05-15,166.145863,13.24506,37.85157,57.999798
2013-05-16,165.323329,13.422031,37.762653,57.656528
2013-05-17,167.02218,13.381266,38.748016,58.330349
2013-05-20,166.907202,13.679923,38.74062,58.813473
2013-05-21,167.198248,13.578927,39.281471,58.991463
2013-05-22,165.839275,13.631124,39.733402,58.60368
2013-05-23,165.379085,13.655523,39.525955,58.34943
2013-05-24,165.290261,13.748487,39.755619,58.184155
2013-05-28,166.337515,13.633905,40.452053,58.724472
2013-05-29,165.194639,13.742312,40.50391,58.533768
2013-05-30,165.825431,13.947081,41.207748,58.540134
2013-05-31,163.462307,13.889944,40.444649,57.510326
2013-06-03,164.444402,13.92052,40.37056,58.139633
2013-06-04,163.548326,13.876971,40.037155,57.713737
2013-06-05,161.343319,13.747254,39.288883,56.989056
2013-06-06,162.729278,13.541868,39.637089,57.357735
2013-06-07,164.809718,13.645334,40.207569,58.133305
2013-06-10,164.762348,13.555148,40.27425,57.923515
2013-06-11,163.098067,13.515305,39.629669,57.503948
2013-06-12,161.777186,13.348222,39.400005,57.046268
2013-06-13,164.179994,13.464655,40.13348,58.057011
2013-06-14,163.217783,13.282125,39.362961,57.580238
2013-06-17,164.44843,13.342347,39.896385,58.171429
2013-06-18,165.725415,13.335247,40.089024,58.4384
2013-06-19,163.442462,13.064389,39.674126,57.847218
2013-06-20,159.400587,12.87413,38.881393,56.607635
2013-06-21,158.983827,12.770976,38.496136,56.880978
2013-06-24,157.0534,12.432476,37.725613,56.245327
2013-06-25,158.55922,12.435257,38.585033,56.645802
2013-06-26,160.111561,12.294418,38.896194,57.084412
2013-06-27,161.116832,12.161924,39.377777,57.236961
2013-06-28,160.426355,12.246856,39.111065,57.434036
2013-07-01,161.311939,12.638787,38.888794,57.402256
2013-07-02,161.258414,12.925094,39.403732,57.618382
2013-07-03,161.391277,12.99644,39.381336,57.650154
2013-07-05,163.035628,12.892047,40.291794,58.209568
2013-07-08,163.939887,12.818847,40.821659,58.641819
2013-07-09,165.123944,13.044308,40.963459,59.334728
2013-07-10,165.16115,12.994275,40.918678,59.00415
2013-07-11,167.411898,13.196881,41.150032,59.290226
2013-07-12,167.925836,13.172793,41.023163,59.372871
2013-07-15,168.156051,13.201514,40.963459,59.277512
2013-07-16,167.533168,13.286757,41.05302,59.309288
2013-07-17,168.015188,13.290155,41.247044,59.411015
2013-07-18,168.877172,13.33494,42.067951,59.995827
2013-07-19,169.151978,13.124609,41.911243,60.498035
2013-07-22,169.498023,13.166615,42.209751,60.28191
2013-07-23,169.184204,12.940534,42.291843,60.517094
2013-07-24,168.543138,13.605182,42.26199,60.383606
2013-07-25,168.975717,13.543105,42.164974,60.370888
