Date,SPY,AAPL,MSFT,AMZN
2012-07-11,134.226277,18.275366,23.552574,10.9185
2012-07-12,133.557799,18.108164,23.013994,10.768
2012-07-13,135.760166,18.291683,23.62491,10.9195
2012-07-16,135.446023,18.350346,23.665113,10.8005
2012-07-17,136.447881,18.351248,23.841959,10.8465
2012-07-18,137.378138,18.330692,24.476995,10.8735
2012-07-19,137.764539,18.574394,24.653837,11.3085
2012-07-20,136.382547,18.271437,24.211723,11.4145
2012-07-23,135.171871,18.257219,23.536503,11.3005
2012-07-24,133.952239,18.169235,23.431995,11.152
2012-07-25,133.916148,17.384615,23.17477,10.8525
2012-07-26,136.129244,17.381895,23.440031,11.0005
2012-07-27,138.728464,17.69272,23.922342,11.866
2012-07-30,138.66581,17.991144,23.825882,11.8045
2012-07-31,138.069984,18.466755,23.689228,11.665
2012-08-01,137.692255,18.347319,23.640995,11.6045
2012-08-02,136.67261,18.376953,23.464157,11.5405
2012-08-03,139.28355,18.616119,23.914301,11.7485
2012-08-06,139.609409,18.823238,24.075071,11.6995
2012-08-07,140.322259,18.773647,24.324263,11.828
2012-08-08,140.452798,18.741899,24.380535,11.719
2012-08-09,140.570902,18.848782,24.517183,11.703
2012-08-10,140.880963,18.878244,24.452875,11.6375
2012-08-13,140.731755,19.13027,24.428762,11.622
2012-08-14,140.738029,19.181581,24.380215,11.6595
2012-08-15,140.947314,19.155478,24.436855,11.871
2012-08-16,141.954922,19.322784,24.906176,12.0775
2012-08-17,142.218577,19.680191,25.003271,12.0585
2012-08-20,142.219338,20.197622,24.8738,12.0175
2012-08-21,141.725852,19.921593,24.92235,11.9725
2012-08-22,141.766117,20.310583,24.711971,12.155
2012-08-23,140.628138,20.121094,24.485405,12.06
2012-08-24,141.551645,20.139013,24.728153,12.287
2012-08-27,141.483552,20.517374,24.833342,12.196
2012-08-28,141.37804,20.49065,24.784794,12.3055
2012-08-29,141.530254,20.450258,24.800985,12.356
2012-08-30,140.449265,20.158751,24.533953,12.311
2012-08-31,141.15973,20.200352,24.938538,12.4135
2012-09-04,140.997913,20.49581,24.590597,12.394
2012-09-05,140.88356,20.351877,24.590597,12.311
2012-09-06,143.768284,20.53528,25.367397,12.569
2012-09-07,144.354217,20.661909,25.043728,12.957
2012-09-10,143.479427,20.124443,24.85762,12.8545
2012-09-11,143.927972,20.059153,24.914259,12.7835
2012-09-12,144.265208,20.338518,24.906176,12.7815
2012-09-13,146.624888,20.739037,25.035635,13.012
2012-09-14,147.202281,20.991064,25.254112,13.0635
2012-09-17,146.750906,21.249178,25.254112,12.9
2012-09-18,146.566789,21.313856,25.22983,12.9375
2012-09-19,146.742048,21.319633,25.124638,13.084
2012-09-20,146.684331,21.216375,25.448309,13.0405
2012-09-21,145.892894,21.258591,25.237934,12.8735
2012-09-24,145.567016,20.976191,24.906176,12.74
2012-09-25,144.054482,20.452393,24.590597,12.623
2012-09-26,143.257514,20.198532,24.412577,12.4835
2012-09-27,144.648701,20.688631,24.40449,12.8295
2012-09-28,144.000954,20.256836,24.080822,12.716
2012-10-01,144.38929,20.022717,23.862347,12.6005
2012-10-02,144.524908,20.081018,23.999905,12.53
2012-10-03,145.080948,20.388922,24.161734,12.796
2012-10-04,146.122011,20.247726,24.299299,13.0235
2012-10-05,146.123537,19.816227,24.153641,12.9255
2012-10-08,145.618474,19.378359,24.097008,12.953
2012-10-09,144.184193,19.307907,23.692425,12.548
2012-10-10,143.303429,19.461554,23.449675,12.2495
2012-10-11,143.354979,19.072578,23.425398,12.211
2012-10-12,142.932271,19.121464,23.627687,12.118
2012-10-15,144.085121,19.274815,23.878531,12.209
2012-10-16,145.563135,19.731211,23.862347,12.197
2012-10-17,146.178196,19.573917,23.94326,12.3745
2012-10-18,145.828514,19.21044,23.870434,12.2425
2012-10-19,143.417229,18.518106,23.174547,12.0
2012-10-22,143.483391,19.252642,22.656687,11.689
2012-10-23,141.414091,18.624992,22.697144,11.7155
2012-10-24,140.979256,18.730356,22.575769,11.4245
2012-10-25,141.402911,18.508997,22.559584,11.146
2012-10-26,141.298607,18.340767,22.826603,11.912
2012-10-29,141.298241,18.340767,22.826603,11.912
2012-10-30,141.297876,18.340767,22.826603,11.912
2012-10-31,141.337335,18.077188,23.093636,11.6445
2012-11-01,142.890004,18.114246,23.886623,11.607
2012-11-02,141.553203,17.514826,23.870434,11.621
2012-11-05,141.875121,17.752285,23.97562,11.7165
2012-11-06,142.990149,17.698536,24.161734,11.878
2012-11-07,139.731587,17.021341,23.53059,11.603
2012-11-08,138.032211,16.403641,23.312113,11.3675
2012-11-09,138.271016,16.687626,23.328297,11.3155
2012-11-12,138.289277,16.558596,22.834703,11.3235
2012-11-13,137.783102,16.560734,22.10047,11.33
2012-11-14,135.931147,16.377096,21.896511,11.1475
2012-11-15,135.724361,16.033621,21.749668,11.03
2012-11-16,136.390446,16.096451,21.63545,11.2615
2012-11-19,139.097217,17.257135,21.806768,11.4855
2012-11-20,139.200179,17.110117,21.790457,11.689
2012-11-21,139.523225,17.134216,21.986248,11.9015
2012-11-23,141.352435,17.433151,22.598116,11.994
2012-11-26,141.070533,17.983143,22.345215,12.181
2012-11-27,140.349404,17.838249,22.092308,12.17
2012-11-28,141.488733,17.78212,22.320744,12.3555
2012-11-29,142.112807,17.977957,21.986248,12.5635
2012-11-30,142.135293,17.853502,21.717031,12.6025
2012-12-03,141.473349,17.881264,21.562035,12.5165
2012-12-04,141.234965,17.565845,21.513077,12.6245
2012-12-05,141.50261,16.43536,21.757828,12.698
2012-12-06,142.004027,16.693123,21.806768,12.6685
2012-12-07,142.426253,16.266367,21.586506,12.6635
2012-12-10,142.479266,16.161736,21.978094,12.3885
2012-12-11,143.406891,16.514671,22.288099,12.5345
2012-12-12,143.502097,16.441763,22.222836,12.588
2012-12-13,142.636577,16.157778,22.116783,12.5625
2012-12-14,142.054693,15.550733,21.872038,12.4595
2012-12-17,143.732203,15.826498,22.108624,12.693
2012-12-18,145.374843,16.286192,22.483902,13.02
2012-12-19,144.283238,16.054667,22.279947,12.8995
2012-12-20,145.100691,15.914956,22.581799,13.075
2012-12-21,142.735908,15.841742,22.394165,12.846
2012-12-24,142.404935,15.867368,22.075989,12.931
2012-12-26,141.723726,15.648657,21.912825,12.4315
2012-12-27,141.577091,15.711494,21.994411,12.4155
2012-12-28,140.025857,15.544638,21.659933,12.259
2012-12-31,142.398025,16.233423,21.790457,12.5435
2013-01-02,146.042137,16.747723,22.532856,12.8655
2013-01-03,145.736704,16.536327,22.230997,12.924
2013-01-04,146.444239,16.075716,21.814928,12.9575
2013-01-07,145.987562,15.981162,21.774141,13.423
2013-01-08,145.563461,16.024164,21.659933,13.319
2013-01-09,145.952145,15.773729,21.782305,13.3175
2013-01-10,147.060463,15.969249,21.586506,13.267
2013-01-11,147.068837,15.871336,21.888359,13.397
2013-01-14,146.93136,15.305479,21.937305,13.6365
2013-01-15,147.097658,14.822603,22.198364,13.595
2013-01-16,147.143766,15.437871,22.059681,13.4465
2013-01-17,147.974047,15.333851,22.230997,13.524
2013-01-18,148.478228,15.252098,22.230997,13.606
2013-01-22,149.141055,15.397609,22.149412,13.5095
2013-01-23,149.368423,15.679467,22.524694,13.4055
2013-01-24,149.373846,13.742146,22.541012,13.673
2013-01-25,150.185376,13.418187,22.744957,14.1995
2013-01-28,149.91221,13.721709,22.769436,13.802
2013-01-29,150.683421,13.97916,22.851019,13.0175
2013-01-30,150.135223,13.935236,22.720486,13.638
2013-01-31,149.759517,13.894361,22.394165,13.275
2013-02-01,151.264979,13.837317,22.785749,13.25
2013-02-04,149.524398,13.492618,22.385996,12.999
2013-02-05,151.097122,13.966046,22.434956,13.3445
2013-02-06,151.198425,13.951098,22.304428,13.111
2013-02-07,150.987483,14.365918,22.255463,13.0115
2013-02-08,151.838141,14.573329,22.475742,13.0975
2013-02-11,151.753733,14.725204,22.728647,12.8605
2013-02-12,152.002332,14.3561,22.744957,12.935
2013-02-13,152.162495,14.328795,22.867336,13.4735
2013-02-14,152.285398,14.315909,22.875488,13.462
2013-02-15,152.139095,14.118616,22.851019,13.2545
2013-02-19,153.276003,14.113405,23.073114,13.4875
2013-02-20,151.387962,13.771607,22.925049,13.3205
2013-02-21,150.470379,13.686007,22.612473,13.297
2013-02-22,151.806739,13.831743,22.834576,13.271
2013-02-25,149.036942,13.585983,22.513767,12.9935
2013-02-26,149.967185,13.775291,22.513767,12.968
2013-02-27,151.904708,13.640289,22.875696,13.1625
2013-02-28,151.780367,13.543024,22.867472,13.2135
2013-03-01,152.133851,13.207672,22.990854,13.287
2013-03-04,152.83413,12.88797,23.155367,13.6555
2013-03-05,154.295274,13.22823,23.319887,13.7795
2013-03-06,154.505039,13.060093,23.106016,13.6895
2013-03-07,154.799125,13.211046,23.147141,13.694
2013-03-08,155.499639,13.246026,23.031981,13.7095
2013-03-11,156.016658,13.434723,22.925049,13.562
2013-03-12,155.650782,13.145082,22.957951,13.7065
2013-03-13,155.906337,13.142629,22.966179,13.755
2013-03-14,156.778557,13.269958,23.147141,13.287
2013-03-15,155.830173,13.612369,23.064882,13.091
2013-03-18,154.973217,13.982395,23.114237,12.8945
2013-03-19,154.600227,13.944657,23.180044,12.8205
2013-03-20,155.63648,13.870711,23.295204,12.864
2013-03-21,154.350527,13.890654,23.122465,12.6695
2013-03-22,155.455899,14.172313,23.237625,12.8875
2013-03-25,154.937042,14.223554,23.163597,12.801
2013-03-26,156.194753,14.148691,23.163597,13.0155
2013-03-27,156.111371,13.870711,23.336334,13.265
2013-03-28,156.743068,13.581685,23.533756,13.3245
2013-04-01,156.051733,13.15981,23.533756,13.0805
2013-04-02,156.85918,13.186809,23.690035,13.166
2013-04-03,155.234587,13.25431,23.492626,12.9515
2013-04-04,155.872195,13.123302,23.525526,12.954
2013-04-05,155.202792,12.984614,23.60779,12.774
2013-04-08,156.2304,13.076968,23.517302,12.9475
2013-04-09,156.782935,13.100596,24.356325,13.057
2013-04-10,158.701943,13.367833,24.907446,13.2385
2013-04-11,159.278423,13.326105,23.805201,13.4925
2013-04-12,158.829778,13.187119,23.681818,13.6435
2013-04-15,155.187255,12.881833,23.599556,13.386
2013-04-16,157.40307,13.077891,23.829882,13.617
2013-04-17,155.151616,12.358701,23.714716,13.37
2013-04-18,154.117067,12.028875,23.681818,12.971
2013-04-19,155.483944,11.982239,24.487934,13.016
2013-04-22,156.209781,12.231987,25.359856,13.1775
2013-04-23,157.834008,12.460876,25.170664,13.445
2013-04-24,157.853707,12.440314,26.124851,13.439
2013-04-25,158.493864,12.529909,26.272913,13.735
2013-04-26,158.208403,12.800523,26.14953,12.7405
2013-04-29,159.346108,13.196934,26.824038,12.487
2013-04-30,159.742878,13.585367,27.227097,12.6905
2013-05-01,158.265815,13.478289,26.91452,12.4115
2013-05-02,159.764977,13.669439,27.276449,12.6275
2013-05-03,161.461292,13.806277,27.547899,12.9025
2013-05-06,161.769109,14.135498,27.761766,12.786
2013-05-07,162.622542,14.072595,27.399834,12.8865
2013-05-08,163.364159,14.231531,27.13661,12.934
2013-05-09,162.83855,14.107372,26.865164,13.008
2013-05-10,163.540599,13.990012,26.889847,13.1815
2013-05-13,163.563051,14.044676,27.169512,13.2255
2013-05-14,165.252039,13.708646,27.7742,13.4165
2013-05-15,166.145863,13.24506,28.039274,13.328
2013-05-16,165.323329,13.422031,28.22978,13.206
2013-05-17,167.02218,13.381266,28.884174,13.495
2013-05-20,166.907202,13.679923,29.058126,13.3815
2013-05-21,167.198248,13.578927,28.867603,13.443
2013-05-22,165.839275,13.631124,28.668808,13.148
2013-05-23,165.379085,13.655523,28.287786,13.09
2013-05-24,165.290261,13.748487,28.387167,13.087
2013-05-28,166.337515,13.633905,29.008432,13.3645
2013-05-29,165.194639,13.742312,28.892471,13.2765
2013-05-30,165.825431,13.947081,29.01671,13.3415
2013-05-31,163.462307,13.889944,28.909023,13.46
2013-06-03,164.444402,13.92052,29.480576,13.344
2013-06-04,163.548326,13.876971,28.983583,13.285
2013-06-05,161.343319,13.747254,28.809622,13.3585
2013-06-06,162.729278,13.541868,28.958723,13.3915
2013-06-07,164.809718,13.645334,29.546846,13.8435
2013-06-10,164.762348,13.555148,29.381178,14.0535
2013-06-11,163.098067,13.515305,28.859325,13.739
2013-06-12,161.777186,13.348222,28.991875,13.5835
2013-06-13,164.179994,13.464655,28.759933,13.7895
2013-06-14,163.217783,13.282125,28.49486,13.6995
2013-06-17,164.44843,13.342347,28.991875,13.903
2013-06-18,165.725415,13.335247,28.975302,14.088
2013-06-19,163.442462,13.064389,28.65225,13.908
2013-06-20,159.400587,12.87413,27.74107,13.672
2013-06-21,158.983827,12.770976,27.55884,13.668
2013-06-24,157.0534,12.432476,27.931587,13.5305
2013-06-25,158.55922,12.435257,27.890165,13.6045
2013-06-26,160.111561,12.294418,28.453438,13.8785
2013-06-27,161.116832,12.161924,28.677097,13.8775
2013-06-28,160.426355,12.246856,28.610821,13.8845
2013-07-01,161.311939,12.638787,28.461723,14.105
2013-07-02,161.258414,12.925094,28.113821,14.1865
2013-07-03,161.391277,12.99644,28.171804,14.2015
2013-07-05,163.035628,12.892047,28.337479,14.294
2013-07-08,163.939887,12.818847,28.436872,14.5295
2013-07-09,165.123944,13.044308,28.453438,14.5765
2013-07-10,165.16115,12.994275,28.743359,14.6165
2013-07-11,167.411898,13.196881,29.563416,14.983
2013-07-12,167.925836,13.172793,29.546846,15.3775
2013-07-15,168.156051,13.201514,29.961012,15.3285
2013-07-16,167.533168,13.286757,30.043848,15.3435
2013-07-17,168.015188,13.290155,29.604837,15.4345
2013-07-18,168.877172,13.33494,29.356331,15.2055
2013-07-19,169.151978,13.124609,26.009846,15.2615
2013-07-22,169.498023,13.166615,26.51512,15.174
2013-07-23,169.184204,12.940534,26.357742,15.053
2013-07-24,168.543138,13.605182,26.473711,14.947
2013-07-25,168.975717,13.543105,26.001556,15.17
2013-07-26,169.114279,13.620008,26.19207,15.6005
2013-07-29,168.493646,13.830027,26.125813,15.305
2013-07-30,168.562348,14.000819,26.382597,15.1205
2013-07-31,168.56466,13.976421,26.374306,15.061
2013-08-01,170.689939,14.104594,26.23349,15.2785
2013-08-02,170.97136,14.285581,26.415728,15.2105
2013-08-05,170.735514,14.498998,26.258345,15.0495
2013-08-06,169.766096,14.369279,26.158941,15.0375
2013-08-07,169.175127,14.360937,26.556545,14.8455
2013-08-08,169.868709,14.332338,27.244062,14.787
2013-08-09,169.294587,14.128393,27.086685,14.863
2013-08-12,169.105091,14.529756,27.227497,14.8345
2013-08-13,169.610632,15.220243,26.885481,14.6985
2013-08-14,168.769124,15.497869,26.985586,14.567
2013-08-15,166.395694,15.47952,26.51845,14.3235
2013-08-16,165.855806,15.61694,26.526793,14.241
2013-08-19,164.892043,15.785129,26.184778,14.2785
2013-08-20,165.525595,15.577764,26.376633,14.3545
2013-08-21,164.580749,15.617867,26.368296,14.2285
2013-08-22,165.99476,15.636521,27.018959,14.4865
2013-08-23,166.671054,15.576211,28.98761,14.5005
2013-08-26,166.002799,15.636836,28.487118,14.3105
2013-08-27,163.378824,15.189776,27.744686,14.0465
2013-08-28,163.856367,15.261585,27.544493,14.079
2013-08-29,164.200223,15.286463,27.986599,14.199
2013-08-30,163.694732,15.14718,27.861464,14.049
2013-09-03,164.38519,15.189463,26.593527,14.44
2013-09-04,165.749877,15.503777,26.026283,14.682
2013-09-05,165.953964,15.397442,26.051311,14.705
2013-09-06,165.981929,15.489158,25.984571,14.793
2013-09-09,167.640139,15.736316,26.410007,14.9855
2013-09-10,168.865365,15.377867,27.018959,15.018
2013-09-11,169.401801,14.540639,27.310919,14.982
2013-09-12,168.879476,14.695461,27.269213,14.943
2013-09-13,169.33545,14.453277,27.55282,14.896
2013-09-16,170.294843,13.993782,27.36097,14.803
2013-09-17,171.011492,14.155444,27.46941,15.2085
2013-09-18,173.08343,14.446438,27.794737,15.6015
2013-09-19,172.792028,14.683333,28.061678,15.603
2013-09-20,170.714543,14.531309,27.352625,15.817
2013-09-23,169.909435,15.25351,27.310919,15.5745
2013-09-24,169.48525,15.20563,27.069006,15.7065
2013-09-25,169.027907,14.970287,27.119053,15.6325
2013-09-26,169.648709,15.116096,27.335943,15.906
2013-09-27,168.966559,15.008212,27.753038,15.8005
2013-09-30,167.956165,14.821682,27.761368,15.632
2013-10-01,169.309989,15.170183,28.011637,16.047501
2013-10-02,169.22945,15.219931,28.295242,16.025499
2013-10-03,167.711414,15.028734,28.245186,15.738
2013-10-04,168.898377,15.016919,28.261885,15.952
2013-10-07,167.462515,15.163654,27.778059,15.5015
2013-10-08,165.449912,14.951944,27.536142,15.1615
2013-10-09,165.560664,15.127597,27.586195,14.9115
2013-10-10,169.196754,15.222417,28.16177,15.2585
2013-10-11,170.257677,15.320964,28.470417,15.5445
2013-10-14,170.951466,15.421388,28.737362,15.535
2013-10-15,169.745221,15.503467,28.770727,15.32
2013-10-16,172.107592,15.579012,28.895849,15.5245
2013-10-17,173.273505,15.684401,29.129416,15.5385
2013-10-18,174.409021,15.820873,29.162785,16.446501
2013-10-21,174.426665,16.208563,29.18782,16.322001
2013-10-22,175.425417,16.162237,28.8458,16.627001
2013-10-23,174.59957,16.320478,28.16177,16.337999
2013-10-24,175.169754,16.536547,28.12841,16.6105
2013-10-25,175.936096,16.351572,29.805105,18.1695
2013-10-28,176.170902,16.473436,29.671637,17.908001
2013-10-29,177.162299,16.063059,29.629917,18.135
2013-10-30,176.314912,16.318623,29.646605,18.054001
2013-10-31,175.6549,16.250219,29.538164,18.2015
2013-11-01,176.162691,16.167213,29.638268,17.950001
2013-11-04,176.790763,16.376125,29.980286,17.937
2013-11-05,176.315014,16.335712,30.564194,17.9445
2013-11-06,177.161616,16.289442,31.848833,17.809
2013-11-07,174.872935,16.025826,31.281582,17.177999
2013-11-08,177.214575,16.278179,31.515154,17.515499
2013-11-11,177.342417,16.230959,31.356668,17.719
2013-11-12,176.934807,16.260983,31.164812,17.4765
2013-11-13,178.414735,16.280367,31.832151,17.811001
2013-11-14,179.307903,16.515839,31.715372,18.370001
2013-11-15,180.062399,16.416704,31.565214,18.4585
2013-11-18,179.407379,16.217823,31.031347,18.309
2013-11-19,179.075323,16.246595,30.88006,18.247
2013-11-20,178.434829,16.104317,31.165829,18.1285
2013-11-21,179.891681,16.296309,31.434782,18.445999
2013-11-22,180.80475,16.254412,31.577679,18.615499
2013-11-25,180.580491,16.377615,31.636505,18.832001
2013-11-26,180.62625,16.679688,31.392761,19.068501
2013-11-27,181.11512,17.072451,31.602886,19.335501
2013-11-29,180.979607,17.38859,32.048351,19.681
2013-12-02,180.496093,17.23724,32.317326,19.615
2013-12-03,179.93239,17.709108,32.19965,19.233
2013-12-04,179.743996,17.667841,32.72916,19.298
2013-12-05,178.973313,17.758518,31.939081,19.224501
2013-12-06,180.990363,17.512106,32.241661,19.3475
2013-12-09,181.32428,17.712553,32.535843,19.244499
2013-12-10,180.751264,17.685032,32.03154,19.389
2013-12-11,178.734261,17.554018,31.611284,19.109501
2013-12-12,178.110869,17.52837,31.283491,19.0625
2013-12-13,178.093755,17.337303,30.838026,19.212
2013-12-16,179.215411,17.433306,31.006121,19.4485
2013-12-17,178.663608,17.354826,30.695137,19.3825
2013-12-18,181.63019,17.222858,30.745573,19.798
2013-12-19,181.54997,17.025541,30.468218,19.759501
2013-12-20,181.439041,17.168139,30.930475,20.110001
2013-12-23,182.43261,17.827007,30.779188,20.146
2013-12-24,182.984624,17.751335,31.165829,19.959999
2013-12-26,183.85253,17.633436,31.468403,20.2195
2013-12-27,183.82355,17.514297,31.342319,19.903999
2013-12-30,183.803583,17.340117,31.342319,19.668501
2013-12-31,184.542232,17.543383,31.44319,19.939501
2014-01-02,182.935913,17.296659,31.233051,19.8985
2014-01-03,182.879181,16.916725,31.022936,19.822001
2014-01-06,182.422859,17.008966,30.367344,19.681499
2014-01-07,183.533158,16.887325,30.602688,19.901501
2014-01-08,183.548301,16.994267,30.056356,20.096001
2014-01-09,183.611559,16.777252,29.863039,20.050501
2014-01-10,184.034274,16.6653,30.291704,19.882999
2014-01-13,181.74065,16.752558,29.400768,19.549
2014-01-14,183.705563,17.085899,30.073166,19.877001
2014-01-15,184.657834,17.42893,30.896866,19.793501
2014-01-16,184.413998,17.33168,31.006121,19.790001
2014-01-17,183.697407,16.907028,30.577475,19.980499
2014-01-21,184.209922,17.169699,30.400953,20.352501
2014-01-22,184.33707,17.245998,30.199255,20.226999
2014-01-23,182.701467,17.392025,30.308502,19.9935
2014-01-24,178.89335,17.07589,30.93889,19.379999
2014-01-27,178.028708,17.21442,30.283295,19.313999
2014-01-28,179.118949,15.838511,30.485016,19.7215
2014-01-29,177.312289,15.658705,30.812807,19.209999
2014-01-30,179.315161,15.628375,30.980919,20.150499
2014-01-31,178.15796,15.654018,31.804609,17.9345
2014-02-03,174.09729,15.683095,30.661514,17.307501
2014-02-04,175.434017,15.910125,30.552242,17.397499
2014-02-05,175.131296,16.02895,30.106791,17.3225
2014-02-06,177.393499,16.122385,30.409365,17.7295
2014-02-07,179.744948,16.347939,30.728775,18.054001
2014-02-10,180.029848,16.640799,30.930475,18.043501
2014-02-11,182.024586,16.860062,31.241455,18.0895
2014-02-12,182.064944,16.858803,31.493616,17.4625
2014-02-13,183.137773,17.126514,31.611284,17.860001
2014-02-14,184.028734,17.112665,31.619698,17.8675
2014-02-18,184.270058,17.175583,31.687435,17.682501
2014-02-19,183.080714,16.904417,31.763641,17.368999
2014-02-20,184.21317,16.708755,31.966875,17.49
2014-02-21,183.884552,16.523151,32.161648,17.337999
2014-02-24,185.020441,16.595503,31.916075,17.589001
2014-02-25,184.775684,16.4228,31.789053,17.916
2014-02-26,184.814729,16.274641,31.729773,17.99
2014-02-27,185.75124,16.599279,32.06004,18.0065
2014-02-28,186.267924,16.554298,32.441093,18.105
2014-03-03,184.907071,16.602102,31.992285,17.989
2014-03-04,187.72152,16.71158,32.525772,18.195
2014-03-05,187.746611,16.74682,32.271721,18.6185
2014-03-06,188.100515,16.696173,32.305603,18.608
2014-03-07,188.214343,16.686417,32.093903,18.603001
2014-03-10,188.138827,16.701519,32.026146,18.526501
2014-03-11,187.194039,16.864151,32.195526,18.441
2014-03-12,187.298842,16.880514,32.407211,18.532
2014-03-13,185.140862,16.69302,32.085434,18.5755
2014-03-14,184.624522,16.505535,31.924538,18.687
2014-03-17,186.390595,16.57003,32.220909,18.752001
2014-03-18,187.73373,16.716616,33.491119,18.938499
2014-03-19,186.58907,16.71221,33.254025,18.661501
2014-03-20,187.713224,16.631681,34.151638,18.4485
2014-03-21,186.340256,16.762859,34.007679,18.031
2014-03-24,185.434858,16.961679,34.295593,17.592501
2014-03-25,186.269224,17.144125,34.160107,17.7355
2014-03-26,184.972123,16.980236,33.694359,17.1705
2014-03-27,184.65181,16.907251,33.330242,16.9235
2014-03-28,185.513413,16.888371,34.126228,16.914499
2014-03-31,186.989813,16.884602,34.710541,16.818501
2014-04-01,188.316685,17.039057,35.074657,17.1495
2014-04-02,188.887179,17.067366,35.015385,17.098
2014-04-03,188.674747,16.949087,34.727459,16.681
2014-04-04,186.316301,16.729822,33.762108,16.15
2014-04-07,184.316386,16.467163,33.702824,15.888
2014-04-08,185.066742,16.466221,33.719761,16.3535
2014-04-09,187.100342,16.682644,34.270199,16.5905
2014-04-10,183.198274,16.467472,33.330242,15.8555
2014-04-11,181.4799,16.345734,33.20322,15.5865
2014-04-14,182.970079,16.410847,33.177818,15.7955
2014-04-15,184.203993,16.293823,33.66048,15.804
2014-04-16,186.136283,16.326859,34.210922,16.184
2014-04-17,186.396227,16.513399,33.880669,16.245501
2014-04-18,186.396227,16.513399,33.880669,16.245501
2014-04-21,187.100956,16.709377,33.821381,16.543501
2014-04-22,187.865138,16.726051,33.863728,16.466
2014-04-23,187.473354,16.507421,33.609688,16.229
2014-04-24,187.797495,17.860735,33.753651,16.8575
2014-04-25,186.280445,17.991911,33.795986,15.1915
2014-04-28,186.892884,18.6887,34.608906,14.829
2014-04-29,187.784244,18.633337,34.304066,15.019
2014-04-30,188.35254,18.562868,34.210922,15.2065
2014-05-01,188.337339,18.606594,33.8722,15.3945
2014-05-02,188.08229,18.641203,33.609688,15.4005
2014-05-05,188.446425,18.904808,33.389507,15.5025
2014-05-06,186.761831,18.698765,33.076202,14.869
2014-05-07,187.886821,18.633337,33.381046,14.6355
2014-05-08,187.676003,18.600117,33.567345,14.416
2014-05-09,187.993293,18.522614,33.482662,14.612
2014-05-12,189.812448,18.753225,33.846786,15.143
2014-05-13,189.938489,18.782642,34.469318,15.232
2014-05-14,189.084826,18.786123,34.315826,14.881
2014-05-15,187.356852,18.626373,33.770046,14.7595
2014-05-16,188.054493,18.901274,33.966175,14.885
2014-05-19,188.78911,19.125233,33.897945,14.838
2014-05-20,187.573021,19.129026,33.838261,15.0595
2014-05-21,189.113585,19.179642,34.409622,15.2505
2014-05-22,189.5836,19.210005,34.196423,15.2455
2014-05-23,190.385514,19.427021,34.21349,15.612
2014-05-27,191.520538,19.7908,34.273167,15.541
2014-05-28,191.336932,19.739553,34.119686,15.508
2014-05-29,192.382646,20.099226,34.401093,15.689
2014-05-30,192.736251,20.023935,34.912766,15.6275
2014-06-02,192.892021,19.886326,34.784855,15.442
2014-06-03,192.829133,20.167553,34.358463,15.3595
2014-06-04,193.226661,20.397844,34.384037,15.339
2014-06-05,194.492433,20.477873,35.143017,16.178499
2014-06-06,195.414368,20.42157,35.373268,16.4835
2014-06-09,195.606412,20.74835,35.194191,16.375
2014-06-10,195.558668,20.870132,35.057728,16.620501
2014-06-11,194.892141,20.78377,34.844536,16.76
2014-06-12,193.57314,20.436123,34.605762,16.2955
2014-06-13,194.177837,20.212479,35.160072,16.313499
2014-06-16,194.340092,20.416193,35.390327,16.381001
2014-06-17,194.763284,20.389618,35.543816,16.281
2014-06-18,196.258911,20.411758,35.518234,16.719
2014-06-19,196.535916,20.340904,35.398838,16.35
2014-06-20,195.9371,20.130541,35.543816,16.209999
2014-06-23,195.911156,20.112829,35.808174,16.362
2014-06-24,194.66825,19.991032,35.603508,16.208
2014-06-25,195.624252,20.008759,35.842297,16.372
2014-06-26,195.426696,20.128321,35.57793,16.2845
2014-06-27,195.808351,20.367481,36.029903,16.2285
2014-06-30,195.743307,20.577841,35.560871,16.239
2014-07-01,197.086823,20.708477,35.705853,16.619499
2014-07-02,197.227439,20.699625,35.731438,16.6425
2014-07-03,198.305847,20.821421,35.646149,16.8745
2014-07-07,197.536061,21.250996,35.808174,16.6775
2014-07-08,196.202945,21.113703,35.629101,16.1905
2014-07-09,197.124343,21.122566,35.535297,16.498501
2014-07-10,196.309868,21.045063,35.552338,16.396
2014-07-11,196.615496,21.084923,35.893459,17.309999
2014-07-14,197.565783,21.357286,35.9361,17.766001
2014-07-15,197.186153,21.107065,36.200455,17.722
2014-07-16,198.035344,20.987492,37.590481,17.795
2014-07-17,195.716229,20.613262,37.974243,17.622499
2014-07-18,197.719586,20.909988,38.110691,17.933001
2014-07-21,197.267478,20.801485,38.238594,17.988001
2014-07-22,198.254328,20.974203,38.23008,18.042
2014-07-23,198.602805,21.521147,38.264183,17.907
2014-07-24,198.702763,21.485714,37.863388,17.9305
2014-07-25,197.744036,21.627434,37.94865,16.2005
2014-07-28,197.800927,21.926371,37.4967,16.0205
2014-07-29,196.915651,21.784641,37.428455,16.0
2014-07-30,196.961288,21.733723,37.164097,16.1255
2014-07-31,193.044021,21.169069,36.805927,15.6495
2014-08-01,192.49763,21.286427,36.550114,15.353
2014-08-04,193.878667,21.166849,36.985023,15.6825
2014-08-05,192.022802,21.06278,36.737713,15.616
2014-08-06,192.083171,21.027346,36.447769,15.6945
2014-08-07,191.064359,21.025124,36.865627,15.5725
