ticker,date,window_start,window_end,n_days,mu,sigma,lam,mu_j,sigma_j,kappa
MSFT,2008-01-30,2007-07-31,2008-01-30,127,0.013979504920616392,0.2451932335018139,1.984251968503937,0.09078180019181259,0.0,0.09503004384321989
MSFT,2008-01-31,2007-08-01,2008-01-31,127,0.06675829121833132,0.2448220891969984,1.984251968503937,0.09078180019181259,0.0,0.09503004384321989
MSFT,2008-02-01,2007-08-02,2008-02-01,127,0.0458487155584773,0.1868448348939355,3.968503937007874,0.011277987105574816,0.112435370726933,0.01775461550658841
MSFT,2008-02-04,2007-08-06,2008-02-04,126,0.052511434745101455,0.18570010491393266,4.0,0.011277987105574816,0.112435370726933,0.01775461550658841
MSFT,2008-02-05,2007-08-06,2008-02-05,127,-0.02412139071716146,0.1926170676328101,3.968503937007874,0.011277987105574816,0.112435370726933,0.01775461550658841
MSFT,2008-02-06,2007-08-07,2008-02-06,127,-0.10260647418054289,0.19244150004859847,3.968503937007874,0.011277987105574816,0.112435370726933,0.01775461550658841
MSFT,2008-02-07,2007-08-08,2008-02-07,127,-0.13176376091746161,0.19343292630901626,3.968503937007874,0.011277987105574816,0.112435370726933,0.01775461550658841
MSFT,2008-02-08,2007-08-09,2008-02-08,127,-0.1309314974469965,0.19349973856872774,3.968503937007874,0.011277987105574816,0.112435370726933,0.01775461550658841
MSFT,2008-02-11,2007-08-13,2008-02-11,126,-0.06772494253336529,0.19005292691793843,4.0,0.011277987105574816,0.112435370726933,0.01775461550658841
MSFT,2008-02-12,2007-08-13,2008-02-12,127,-0.05791451544525707,0.18940372560053106,3.968503937007874,0.011277987105574816,0.112435370726933,0.01775461550658841
MSFT,2008-02-13,2007-08-14,2008-02-13,127,-0.008660356387281553,0.1918078753830517,3.968503937007874,0.011277987105574816,0.112435370726933,0.01775461550658841
MSFT,2008-02-14,2007-08-15,2008-02-14,127,-0.02248313897664961,0.19271372564450553,3.968503937007874,0.011277987105574816,0.112435370726933,0.01775461550658841
MSFT,2008-02-15,2007-08-16,2008-02-15,127,-0.015989916237979105,0.19256245599725055,3.968503937007874,0.011277987105574816,0.112435370726933,0.01775461550658841
MSFT,2008-02-19,2007-08-20,2008-02-19,126,-0.03701360777727094,0.1916222943716121,4.0,0.011277987105574816,0.112435370726933,0.01775461550658841
MSFT,2008-02-20,2007-08-21,2008-02-20,126,-0.0341288466656346,0.1916375808226343,4.0,0.011277987105574816,0.112435370726933,0.01775461550658841
MSFT,2008-02-21,2007-08-22,2008-02-21,126,-0.0290790178026445,0.19149220656152255,4.0,0.011277987105574816,0.112435370726933,0.01775461550658841
MSFT,2008-02-22,2007-08-23,2008-02-22,126,-0.07051531780809822,0.1925303825663073,4.0,0.011277987105574816,0.112435370726933,0.01775461550658841
MSFT,2008-02-25,2007-08-27,2008-02-25,125,-0.10167147867417539,0.19173833732301834,4.032,0.011277987105574816,0.112435370726933,0.01775461550658841
MSFT,2008-02-26,2007-08-27,2008-02-26,126,-0.06181086554744052,0.19292753285534917,4.0,0.011277987105574816,0.112435370726933,0.01775461550658841
MSFT,2008-02-27,2007-08-28,2008-02-27,126,-0.04772352160696034,0.19237128244728183,4.0,0.011277987105574816,0.112435370726933,0.01775461550658841
MSFT,2008-02-28,2007-08-29,2008-02-28,126,-0.03124947053256338,0.19102227988093629,4.0,0.011277987105574816,0.112435370726933,0.01775461550658841
MSFT,2008-02-29,2007-08-30,2008-02-29,126,-0.13253826874275373,0.19176946508619164,4.0,0.011277987105574816,0.112435370726933,0.01775461550658841
MSFT,2008-03-03,2007-09-04,2008-03-03,125,-0.15950288819685848,0.19218019641769343,4.032,0.011277987105574816,0.112435370726933,0.01775461550658841
MSFT,2008-03-04,2007-09-05,2008-03-04,125,-0.12015295143742143,0.19475241895107337,4.032,0.011277987105574816,0.112435370726933,0.01775461550658841
MSFT,2008-03-05,2007-09-06,2008-03-05,125,-0.057566687339058856,0.1959980540712162,4.032,0.011277987105574816,0.112435370726933,0.01775461550658841
MSFT,2008-03-06,2007-09-07,2008-03-06,125,-0.12873774421740583,0.19678899195986813,4.032,0.011277987105574816,0.112435370726933,0.01775461550658841
MSFT,2008-03-07,2007-09-10,2008-03-07,125,-0.07298422712472269,0.19606515712220438,4.032,0.011277987105574816,0.112435370726933,0.01775461550658841
MSFT,2008-03-10,2007-09-11,2008-03-10,125,-0.0626722887678494,0.1962740546078912,4.032,0.011277987105574816,0.112435370726933,0.01775461550658841
MSFT,2008-03-11,2007-09-12,2008-03-11,125,-0.00686632486834747,0.2043576397133903,4.032,0.011277987105574816,0.112435370726933,0.01775461550658841
MSFT,2008-03-12,2007-09-13,2008-03-12,125,-0.05286129316335159,0.2068625780320293,4.032,0.011277987105574816,0.112435370726933,0.01775461550658841
MSFT,2008-03-13,2007-09-14,2008-03-13,125,-0.06979986586620639,0.20655013224501123,4.032,0.011277987105574816,0.112435370726933,0.01775461550658841
