ticker,date,window_start,window_end,n_days,mu,sigma
AAPL,2013-02-27,2012-08-28,2013-02-27,126,-0.8164883990593328,0.3601416645857527
AAPL,2013-02-28,2012-08-29,2013-02-28,126,-0.8281942074687745,0.3601733305584105
AAPL,2013-03-01,2012-09-04,2013-03-01,124,-0.8635108354429408,0.3639896749274347
AAPL,2013-03-04,2012-09-05,2013-03-04,124,-0.9428176736689158,0.36429872135956914
AAPL,2013-03-05,2012-09-06,2013-03-05,124,-0.8755373404602245,0.3667321653748931
AAPL,2013-03-06,2012-09-07,2013-03-06,124,-0.9197657315959146,0.3665312863334252
AAPL,2013-03-07,2012-09-10,2013-03-07,124,-0.9089041751191771,0.36690297538050876
AAPL,2013-03-08,2012-09-10,2013-03-08,125,-0.8963020629958243,0.36552830585490226
AAPL,2013-03-11,2012-09-12,2013-03-11,124,-0.8146162857273692,0.3663977095042598
AAPL,2013-03-12,2012-09-13,2013-03-12,124,-0.8870173003546192,0.3665183549080408
AAPL,2013-03-13,2012-09-14,2013-03-13,124,-0.9270281333972297,0.36505652218583473
AAPL,2013-03-14,2012-09-17,2013-03-14,124,-0.9319816394518899,0.3648574474630635
AAPL,2013-03-15,2012-09-17,2013-03-15,125,-0.8731658046343364,0.365736687641174
AAPL,2013-03-18,2012-09-19,2013-03-18,124,-0.8567153348172677,0.3689689293706295
AAPL,2013-03-19,2012-09-20,2013-03-19,124,-0.8627585016278623,0.3689326703891384
AAPL,2013-03-20,2012-09-21,2013-03-20,124,-0.8636970661561222,0.36893692903426045
AAPL,2013-03-21,2012-09-24,2013-03-21,124,-0.8648169656879989,0.36892119378463856
AAPL,2013-03-22,2012-09-24,2013-03-22,125,-0.8174291800972677,0.3689432661108007
AAPL,2013-03-25,2012-09-26,2013-03-25,124,-0.7381172872839424,0.3689051602615511
AAPL,2013-03-26,2012-09-27,2013-03-26,124,-0.7234591130303769,0.36866539405933135
AAPL,2013-03-27,2012-09-28,2013-03-27,124,-0.8125065851407095,0.3674181420662973
AAPL,2013-03-28,2012-10-01,2013-03-28,124,-0.8124360561552212,0.3674146876274011
AAPL,2013-04-01,2012-10-02,2013-04-01,124,-0.8529386911055505,0.36944121789621315
AAPL,2013-04-02,2012-10-03,2013-04-02,124,-0.854682344399911,0.36941330285354307
AAPL,2013-04-03,2012-10-04,2013-04-03,124,-0.875230409334392,0.368650242891487
AAPL,2013-04-04,2012-10-05,2013-04-04,124,-0.881294933001622,0.3687324278009115
AAPL,2013-04-05,2012-10-08,2013-04-05,124,-0.8591087050027277,0.36796554019383243
AAPL,2013-04-08,2012-10-09,2013-04-08,124,-0.7992960652874543,0.36725399151947413
AAPL,2013-04-09,2012-10-10,2013-04-09,124,-0.7882254668974708,0.3673217940739281
AAPL,2013-04-10,2012-10-11,2013-04-10,124,-0.7632950565260852,0.3684925755560253
AAPL,2013-04-11,2012-10-12,2013-04-11,124,-0.7286187838998842,0.36766651315667714
AAPL,2013-04-12,2012-10-15,2013-04-12,124,-0.7551280676153818,0.36774052396108137
AAPL,2013-04-15,2012-10-16,2013-04-15,124,-0.8189619912126849,0.3685435985685687
AAPL,2013-04-16,2012-10-17,2013-04-16,124,-0.8358242562171327,0.3675025905579305
AAPL,2013-04-17,2012-10-18,2013-04-17,124,-0.9345086003605264,0.37521028131890477
AAPL,2013-04-18,2012-10-19,2013-04-18,124,-0.9513891589231503,0.37607807458136705
AAPL,2013-04-19,2012-10-22,2013-04-19,124,-0.8846896653414577,0.37308891198028105
AAPL,2013-04-22,2012-10-23,2013-04-22,124,-0.9218198454986707,0.3697279161292408
AAPL,2013-04-23,2012-10-24,2013-04-23,124,-0.8167858931902204,0.368622885167508
AAPL,2013-04-24,2012-10-25,2013-04-24,124,-0.8316064931987814,0.368409402313026
AAPL,2013-04-25,2012-10-26,2013-04-25,124,-0.7928619744647569,0.368501306472319
AAPL,2013-04-26,2012-10-29,2013-04-26,124,-0.7308818139215386,0.3700481572202201
AAPL,2013-04-29,2012-10-30,2013-04-29,124,-0.6689009904879248,0.37307963339327954
AAPL,2013-04-30,2012-10-31,2013-04-30,124,-0.6099477696416294,0.3757846224078464
AAPL,2013-05-01,2012-11-02,2013-05-01,123,-0.605657479932363,0.37695145511787204
AAPL,2013-05-02,2012-11-05,2013-05-02,123,-0.5078621789115468,0.37496489900270913
AAPL,2013-05-03,2012-11-05,2013-05-03,124,-0.48352373682500116,0.3738276012218435
AAPL,2013-05-06,2012-11-07,2013-05-06,123,-0.46055090181271513,0.37648433713159113
AAPL,2013-05-07,2012-11-08,2013-05-07,123,-0.38975717393766834,0.37266389586061127
AAPL,2013-05-08,2012-11-09,2013-05-08,123,-0.291015595695374,0.3695747315340735
AAPL,2013-05-09,2012-11-12,2013-05-09,123,-0.34413363612658426,0.36878254602435745
AAPL,2013-05-10,2012-11-12,2013-05-10,124,-0.358335546337276,0.3674154555409882
AAPL,2013-05-13,2012-11-14,2013-05-13,123,-0.3376207493993146,0.3688758695915402
AAPL,2013-05-14,2012-11-15,2013-05-14,123,-0.36439004272226966,0.3700658627249074
AAPL,2013-05-15,2012-11-16,2013-05-15,123,-0.3914465096834594,0.37199938428136997
AAPL,2013-05-16,2012-11-19,2013-05-16,123,-0.37226618363109,0.37252441351065124
AAPL,2013-05-17,2012-11-19,2013-05-17,124,-0.3754457439540534,0.37101370023172303
AAPL,2013-05-20,2012-11-21,2013-05-20,123,-0.45839546260814723,0.3596510226547506
AAPL,2013-05-21,2012-11-23,2013-05-21,123,-0.4764608954786129,0.35970907811737773
AAPL,2013-05-22,2012-11-23,2013-05-22,124,-0.4648215041474,0.35833689054601525
AAPL,2013-05-23,2012-11-26,2013-05-23,124,-0.49633750972261287,0.35732028275804656
AAPL,2013-05-24,2012-11-26,2013-05-24,125,-0.478688800993322,0.35609356545505455
AAPL,2013-05-28,2012-11-29,2013-05-28,123,-0.5442252501134117,0.35584291053268635
AAPL,2013-05-29,2012-11-30,2013-05-29,123,-0.550439412018602,0.35563847120650466
AAPL,2013-05-30,2012-12-03,2013-05-30,123,-0.5059042193534958,0.3563974374480284
AAPL,2013-05-31,2012-12-03,2013-05-31,124,-0.510166997607603,0.35495830594703376
AAPL,2013-06-03,2012-12-04,2013-06-03,124,-0.5088559794968754,0.354972820499369
AAPL,2013-06-04,2012-12-05,2013-06-04,124,-0.47905543043917825,0.35425227165134726
AAPL,2013-06-05,2012-12-06,2013-06-05,124,-0.36295319435778534,0.34205328078487773
AAPL,2013-06-06,2012-12-07,2013-06-06,124,-0.4251699669146111,0.3417197202200236
AAPL,2013-06-07,2012-12-10,2013-06-07,124,-0.35707174588772694,0.3401912929890539
AAPL,2013-06-10,2012-12-11,2013-06-10,124,-0.3574336940888297,0.34019678951956334
AAPL,2013-06-11,2012-12-12,2013-06-11,124,-0.4073181481698655,0.3385895406474814
AAPL,2013-06-12,2012-12-13,2013-06-12,124,-0.4236067768229864,0.33891836388572305
AAPL,2013-06-13,2012-12-14,2013-06-13,124,-0.37054860323398203,0.3384772138785579
AAPL,2013-06-14,2012-12-17,2013-06-14,124,-0.3204639889238201,0.3347873900581531
AAPL,2013-06-17,2012-12-18,2013-06-17,124,-0.34699315150959076,0.33379732394227174
AAPL,2013-06-18,2012-12-19,2013-06-18,124,-0.40626251554831405,0.3310031076957782
AAPL,2013-06-19,2012-12-20,2013-06-19,124,-0.4188676009066992,0.33160844730397215
AAPL,2013-06-20,2012-12-21,2013-06-20,124,-0.430918830621867,0.331975319530834
AAPL,2013-06-21,2012-12-24,2013-06-21,124,-0.43789726794953243,0.3320728728465055
AAPL,2013-06-24,2012-12-26,2013-06-24,124,-0.4957746226395347,0.33396003196872753
AAPL,2013-06-25,2012-12-26,2013-06-25,125,-0.4913575203810149,0.3326252411685482
AAPL,2013-06-26,2012-12-27,2013-06-26,125,-0.48633935691641017,0.3324625478786963
AAPL,2013-06-27,2012-12-28,2013-06-27,125,-0.5162622367453004,0.33259177728111017
AAPL,2013-06-28,2012-12-31,2013-06-28,125,-0.48070815412126044,0.33260463330602064
AAPL,2013-07-01,2013-01-02,2013-07-01,125,-0.5046085217280396,0.3297394181954807
AAPL,2013-07-02,2013-01-03,2013-07-02,125,-0.5223286971232426,0.3281737361291894
AAPL,2013-07-03,2013-01-04,2013-07-03,125,-0.4856223928051286,0.3279933887064635
AAPL,2013-07-05,2013-01-07,2013-07-05,125,-0.4449295886646967,0.3259470471202505
AAPL,2013-07-08,2013-01-09,2013-07-08,124,-0.4535620437371972,0.3272016544824064
AAPL,2013-07-09,2013-01-10,2013-07-09,124,-0.3861167668107773,0.32772235087771906
AAPL,2013-07-10,2013-01-11,2013-07-10,124,-0.4189623146703036,0.3271322160259207
AAPL,2013-07-11,2013-01-14,2013-07-11,124,-0.3750211185613296,0.3279755834914712
AAPL,2013-07-12,2013-01-14,2013-07-12,125,-0.37570407603352163,0.32665077834635864
AAPL,2013-07-15,2013-01-16,2013-07-15,124,-0.23537963566443637,0.3211227019297548
AAPL,2013-07-16,2013-01-17,2013-07-16,124,-0.30495215357190586,0.3156983119994578
AAPL,2013-07-17,2013-01-18,2013-07-17,124,-0.29069283713620064,0.3156040091600966
AAPL,2013-07-18,2013-01-22,2013-07-18,124,-0.2729920250980369,0.31561122282638154
AAPL,2013-07-19,2013-01-22,2013-07-19,125,-0.30285974840437485,0.31503909977352684
AAPL,2013-07-22,2013-01-23,2013-07-22,125,-0.31556000134441026,0.3147312222441021
AAPL,2013-07-23,2013-01-24,2013-07-23,125,-0.387046732238907,0.3143178930606257
AAPL,2013-07-24,2013-01-25,2013-07-24,125,-0.020193690051788917,0.2629512997492276
AAPL,2013-07-25,2013-01-28,2013-07-25,125,0.01868133693719453,0.26082466511718966
AAPL,2013-07-26,2013-01-28,2013-07-26,126,0.029857725091834375,0.25989945308160567
AAPL,2013-07-29,2013-01-30,2013-07-29,125,-0.02162271124159679,0.25855568372416693
AAPL,2013-07-30,2013-01-31,2013-07-30,125,0.009465586382376344,0.2591111238256128
AAPL,2013-07-31,2013-02-01,2013-07-31,125,0.011871460086328868,0.25908881650087845
AAPL,2013-08-01,2013-02-04,2013-08-01,125,0.03856907760154202,0.2593387601895627
AAPL,2013-08-02,2013-02-04,2013-08-02,126,0.06376326774839569,0.2589129456109604
AAPL,2013-08-05,2013-02-06,2013-08-05,125,0.07550009804489391,0.2535877530226974
AAPL,2013-08-06,2013-02-07,2013-08-06,125,0.059541168982723776,0.25392356585811116
AAPL,2013-08-07,2013-02-08,2013-08-07,125,-0.0006991155906650306,0.25049415881958376
AAPL,2013-08-08,2013-02-11,2013-08-08,125,-0.033616184191918023,0.2496663729031823
AAPL,2013-08-09,2013-02-11,2013-08-09,126,-0.06201323343584608,0.2494751041275319
AAPL,2013-08-12,2013-02-13,2013-08-12,125,0.024239871147905136,0.25063817728132914
AAPL,2013-08-13,2013-02-14,2013-08-13,125,0.12167602102502582,0.259105847044634
AAPL,2013-08-14,2013-02-15,2013-08-14,125,0.1599314859939925,0.26029817373776726
AAPL,2013-08-15,2013-02-19,2013-08-15,125,0.18551967772452674,0.25948268590564155
AAPL,2013-08-16,2013-02-19,2013-08-16,126,0.2017240245345846,0.25869654925858154
AAPL,2013-08-19,2013-02-20,2013-08-19,126,0.2238864786517052,0.2590699374920705
AAPL,2013-08-20,2013-02-21,2013-08-20,126,0.246471007808613,0.25732389391081056
AAPL,2013-08-21,2013-02-22,2013-08-21,126,0.2640833107747733,0.2571275367842531
AAPL,2013-08-22,2013-02-25,2013-08-22,126,0.24528619962731746,0.25676751168404016
AAPL,2013-08-23,2013-02-25,2013-08-23,127,0.23568676284741508,0.255837340675826
AAPL,2013-08-26,2013-02-27,2013-08-26,126,0.253505865636825,0.25483270702747346
AAPL,2013-08-27,2013-02-28,2013-08-27,126,0.21518946016205298,0.2578997020461558
AAPL,2013-08-28,2013-03-01,2013-08-28,126,0.23893461194975618,0.2577027804313716
AAPL,2013-08-29,2013-03-01,2013-08-29,127,0.24028514446510635,0.2566799038071626
AAPL,2013-08-30,2013-03-01,2013-08-30,128,0.220387378071076,0.25606034374284115
AAPL,2013-09-03,2013-03-04,2013-09-03,128,0.2752393039636849,0.25342870164978076
AAPL,2013-09-04,2013-03-05,2013-09-04,128,0.3638040397716628,0.2522711830831707
AAPL,2013-09-05,2013-03-06,2013-09-05,128,0.2989511622526404,0.25011838279250886
AAPL,2013-09-06,2013-03-07,2013-09-06,128,0.3358275056683844,0.24942108799144638
AAPL,2013-09-09,2013-03-11,2013-09-09,127,0.34183418886649725,0.2508286284457449
AAPL,2013-09-10,2013-03-11,2013-09-10,128,0.29379987971788163,0.2521736830681053
AAPL,2013-09-11,2013-03-12,2013-09-11,128,0.15573756477145828,0.2639343851433712
AAPL,2013-09-12,2013-03-13,2013-09-12,128,0.2194978556881182,0.2623846350267194
AAPL,2013-09-13,2013-03-14,2013-09-13,128,0.18714957523525905,0.2635264167114308
AAPL,2013-09-16,2013-03-18,2013-09-16,127,0.05483326216463684,0.26595137123177404
AAPL,2013-09-17,2013-03-18,2013-09-17,128,0.07701832761344948,0.26537369202712746
AAPL,2013-09-18,2013-03-19,2013-09-18,128,0.06427740509279509,0.2642436201392717
AAPL,2013-09-19,2013-03-20,2013-09-19,128,0.10162021445349785,0.2651610172920719
AAPL,2013-09-20,2013-03-21,2013-09-20,128,0.09159819689790769,0.2654749348475235
AAPL,2013-09-23,2013-03-25,2013-09-23,127,0.14588095056180664,0.27364249351631453
AAPL,2013-09-24,2013-03-25,2013-09-24,128,0.1385517290998573,0.2726130799217585
AAPL,2013-09-25,2013-03-26,2013-09-25,128,0.10073709272824566,0.2735160387606422
AAPL,2013-09-26,2013-03-27,2013-09-26,128,0.13020923746182572,0.27370597633770954
AAPL,2013-09-27,2013-03-28,2013-09-27,128,0.15517298324358578,0.2724096329309222
AAPL,2013-09-30,2013-04-01,2013-09-30,128,0.17200755089920086,0.27132176375883277
AAPL,2013-10-01,2013-04-02,2013-10-01,128,0.27988610042038675,0.2692889998096612
AAPL,2013-10-02,2013-04-03,2013-10-02,128,0.28229671408745105,0.26930295057428605
AAPL,2013-10-03,2013-04-04,2013-10-03,128,0.2473560851781481,0.26993236976667545
AAPL,2013-10-04,2013-04-05,2013-10-04,128,0.26536401304236573,0.26950323732809195
AAPL,2013-10-07,2013-04-08,2013-10-07,128,0.30542451606824095,0.26926601416346874
AAPL,2013-10-08,2013-04-09,2013-10-08,128,0.26379046959093955,0.26998436111253316
AAPL,2013-10-09,2013-04-10,2013-10-09,128,0.28323021490640965,0.27039457392471256
AAPL,2013-10-10,2013-04-11,2013-10-10,128,0.2557757580030243,0.2691481804995601
AAPL,2013-10-11,2013-04-12,2013-10-11,128,0.27463509905706496,0.2691913177628257
AAPL,2013-10-14,2013-04-15,2013-10-14,128,0.30813862517305124,0.2687981731305965
AAPL,2013-10-15,2013-04-16,2013-10-15,128,0.36470237760596635,0.266585011900122
AAPL,2013-10-16,2013-04-17,2013-10-16,128,0.34453426081144234,0.2659303097155957
AAPL,2013-10-17,2013-04-18,2013-10-17,128,0.46916553234096875,0.2530913268515819
AAPL,2013-10-18,2013-04-19,2013-10-18,128,0.5394771402399027,0.24993717135560317
AAPL,2013-10-21,2013-04-22,2013-10-21,128,0.5947873564235643,0.2516956639503455
AAPL,2013-10-22,2013-04-23,2013-10-22,128,0.5485391609717405,0.2504676408250419
AAPL,2013-10-23,2013-04-24,2013-10-23,128,0.5312215567157141,0.24963009067787906
AAPL,2013-10-24,2013-04-25,2013-10-24,128,0.5603664406417129,0.25005153327473234
AAPL,2013-10-25,2013-04-26,2013-10-25,128,0.524092143484891,0.25066311756532916
AAPL,2013-10-28,2013-04-29,2013-10-28,128,0.49664300706897413,0.24929400681226252
AAPL,2013-10-29,2013-04-30,2013-10-29,128,0.38693346638769477,0.24890221091246384
AAPL,2013-10-30,2013-05-01,2013-10-30,128,0.36089887320232056,0.246687686988926
AAPL,2013-10-31,2013-05-01,2013-10-31,129,0.3498954128458577,0.2458482583281235
AAPL,2013-11-01,2013-05-02,2013-11-01,129,0.3553495638471264,0.24567119733242818
AAPL,2013-11-04,2013-05-06,2013-11-04,128,0.33606786471119854,0.24621849995216671
AAPL,2013-11-05,2013-05-06,2013-11-05,129,0.32863591080064847,0.24531245943260627
AAPL,2013-11-06,2013-05-07,2013-11-06,129,0.27705924269307614,0.24336316801679142
AAPL,2013-11-07,2013-05-08,2013-11-07,129,0.2538992924548062,0.24445803357890167
AAPL,2013-11-08,2013-05-09,2013-11-08,129,0.26248144843872956,0.24489646439788185
AAPL,2013-11-11,2013-05-13,2013-11-11,128,0.2925106172429687,0.24516918898158546
AAPL,2013-11-12,2013-05-13,2013-11-12,129,0.29385331444192325,0.24421150851956328
AAPL,2013-11-13,2013-05-14,2013-11-13,129,0.2885624880413494,0.24418115800999057
AAPL,2013-11-14,2013-05-15,2013-11-14,129,0.36392146557136956,0.24223789556185438
AAPL,2013-11-15,2013-05-16,2013-11-15,129,0.41936453088498454,0.23716420125708562
AAPL,2013-11-18,2013-05-20,2013-11-18,128,0.378502333660324,0.23822782654093053
AAPL,2013-11-19,2013-05-20,2013-11-19,129,0.3790308153764978,0.23729572567650106
AAPL,2013-11-20,2013-05-21,2013-11-20,129,0.31872743000764886,0.2359461737793145
AAPL,2013-11-21,2013-05-22,2013-11-21,129,0.35635443987726567,0.23608774008055403
AAPL,2013-11-22,2013-05-23,2013-11-22,129,0.34383089444765746,0.23612826432348127
AAPL,2013-11-25,2013-05-28,2013-11-25,128,0.34450502966277036,0.2370925492580852
AAPL,2013-11-26,2013-05-28,2013-11-26,129,0.37753684749106653,0.23734416699135194
AAPL,2013-11-27,2013-05-28,2013-11-27,130,0.4197492859270556,0.23835855011998622
AAPL,2013-11-29,2013-05-30,2013-11-29,129,0.45972360689181374,0.23984355943005212
AAPL,2013-12-02,2013-06-03,2013-12-02,128,0.4250669742333817,0.24039810872120446
AAPL,2013-12-03,2013-06-04,2013-12-03,128,0.4739077999128736,0.24300887549114433
AAPL,2013-12-04,2013-06-05,2013-12-04,128,0.47548342558857604,0.24297870301843244
AAPL,2013-12-05,2013-06-06,2013-12-05,128,0.5040515675851348,0.24249477131960775
AAPL,2013-12-06,2013-06-07,2013-12-06,128,0.5061778187108344,0.24234875943179038
AAPL,2013-12-09,2013-06-10,2013-12-09,128,0.5135995571923339,0.242579304323458
AAPL,2013-12-10,2013-06-11,2013-12-10,128,0.523593454244863,0.24232376169860784
AAPL,2013-12-11,2013-06-12,2013-12-11,128,0.514749616339954,0.24259029104888638
AAPL,2013-12-12,2013-06-13,2013-12-12,128,0.5363613649347888,0.24177756158395267
AAPL,2013-12-13,2013-06-14,2013-12-13,128,0.49768487797374483,0.2422912274837647
AAPL,2013-12-16,2013-06-17,2013-12-16,128,0.5354278811760864,0.24132952523571863
AAPL,2013-12-17,2013-06-18,2013-12-17,128,0.5176388331656816,0.2414842620252448
AAPL,2013-12-18,2013-06-19,2013-12-18,128,0.5036589630520408,0.24184044921695672
AAPL,2013-12-19,2013-06-20,2013-12-19,128,0.5213732277199941,0.24050381883495592
AAPL,2013-12-20,2013-06-21,2013-12-20,128,0.5666759651364794,0.23949099928030196
AAPL,2013-12-23,2013-06-24,2013-12-23,128,0.6566558086812863,0.24413394423873505
AAPL,2013-12-24,2013-06-25,2013-12-24,128,0.7011676412610247,0.24075647914208526
AAPL,2013-12-26,2013-06-27,2013-12-26,127,0.7156235167859788,0.24121879593932502
AAPL,2013-12-27,2013-06-28,2013-12-27,127,0.7236714381126882,0.2408262673941044
AAPL,2013-12-30,2013-07-01,2013-12-30,127,0.6900305029290675,0.24143414061867968
AAPL,2013-12-31,2013-07-01,2013-12-31,128,0.7075836943678607,0.24080690812038671
AAPL,2014-01-02,2013-07-03,2014-01-02,127,0.5780972632239387,0.2377873942791579
AAPL,2014-01-03,2013-07-05,2014-01-03,127,0.5231029963552519,0.24023131203176423
AAPL,2014-01-06,2013-07-08,2014-01-06,127,0.5498957622584633,0.23984401645362557
AAPL,2014-01-07,2013-07-08,2014-01-07,128,0.5314694389988349,0.23925855814615
AAPL,2014-01-08,2013-07-09,2014-01-08,128,0.5551078483815979,0.2390746092488943
AAPL,2014-01-09,2013-07-10,2014-01-09,128,0.4954793508042935,0.23902253915496774
AAPL,2014-01-10,2013-07-11,2014-01-10,128,0.489864055175546,0.23919352938915112
AAPL,2014-01-13,2013-07-15,2014-01-13,127,0.4770090079529354,0.2393616857279406
AAPL,2014-01-14,2013-07-15,2014-01-14,128,0.5120717515115685,0.23972346090759716
AAPL,2014-01-15,2013-07-16,2014-01-15,128,0.5469186500898164,0.24102775409090843
AAPL,2014-01-16,2013-07-17,2014-01-16,128,0.5232311749730341,0.24119636623053717
AAPL,2014-01-17,2013-07-18,2014-01-17,128,0.4738896577615778,0.24411755200089771
AAPL,2014-01-21,2013-07-22,2014-01-21,127,0.5330834323510905,0.24450396371446573
AAPL,2014-01-22,2013-07-23,2014-01-22,127,0.5355409894480628,0.24452112922910454
AAPL,2014-01-23,2013-07-24,2014-01-23,127,0.5866385628125755,0.24311203558250732
AAPL,2014-01-24,2013-07-25,2014-01-24,127,0.45085533804106354,0.23520776370012386
AAPL,2014-01-27,2013-07-29,2014-01-27,126,0.4684150331642787,0.23607619966723956
AAPL,2014-01-28,2013-07-29,2014-01-28,127,0.2994325340169394,0.2639706634255343
AAPL,2014-01-29,2013-07-30,2014-01-29,127,0.2464141212254444,0.2637966295320915
AAPL,2014-01-30,2013-07-31,2014-01-30,127,0.2182128408440409,0.26333875503772225
AAPL,2014-01-31,2013-08-01,2014-01-31,127,0.22492672685052292,0.2633148144638705
AAPL,2014-02-03,2013-08-05,2014-02-03,126,0.18666534751838704,0.26356246120548965
AAPL,2014-02-04,2013-08-05,2014-02-04,127,0.21371384263871943,0.263215831359952
AAPL,2014-02-05,2013-08-06,2014-02-05,127,0.19905404340907817,0.26263609396239784
AAPL,2014-02-06,2013-08-07,2014-02-06,127,0.2284194554380926,0.2623614681833546
AAPL,2014-02-07,2013-08-08,2014-02-07,127,0.25713925657751063,0.2629888362264544
AAPL,2014-02-10,2013-08-12,2014-02-10,126,0.3273419809834124,0.2641360745096292
AAPL,2014-02-11,2013-08-12,2014-02-11,127,0.3507386982065682,0.26360961301174785
AAPL,2014-02-12,2013-08-13,2014-02-12,127,0.29500721095545795,0.2608919590330246
AAPL,2014-02-13,2013-08-14,2014-02-13,127,0.23414465083847663,0.2537297926642138
AAPL,2014-02-14,2013-08-15,2014-02-14,127,0.1966717174339592,0.25256917732981843
AAPL,2014-02-18,2013-08-19,2014-02-18,126,0.19026511937621837,0.2533367375933585
AAPL,2014-02-19,2013-08-20,2014-02-19,126,0.13701330886979957,0.25402447627284214
AAPL,2014-02-20,2013-08-21,2014-02-20,126,0.14017664146962883,0.2538614559072178
AAPL,2014-02-21,2013-08-22,2014-02-21,126,0.11269381802841583,0.2543848664648847
AAPL,2014-02-24,2013-08-26,2014-02-24,125,0.12778807222362254,0.25539178871128865
AAPL,2014-02-25,2013-08-26,2014-02-25,126,0.10585159755673956,0.25484067665038806
AAPL,2014-02-26,2013-08-27,2014-02-26,126,0.07995743323698257,0.2551434215971851
AAPL,2014-02-27,2013-08-28,2014-02-27,126,0.17747338145822944,0.2531559815712396
AAPL,2014-02-28,2013-08-29,2014-02-28,126,0.16261375842572345,0.2531366547948639
AAPL,2014-03-03,2013-09-04,2014-03-03,124,0.1807233243453235,0.2547958928335467
AAPL,2014-03-04,2013-09-05,2014-03-04,124,0.1524563838741571,0.25335284572182104
AAPL,2014-03-05,2013-09-06,2014-03-05,124,0.17072389870235177,0.25313256531248546
AAPL,2014-03-06,2013-09-09,2014-03-06,124,0.15249909288856858,0.2530734975718587
AAPL,2014-03-07,2013-09-09,2014-03-07,125,0.15010075559161012,0.25205663408188134
AAPL,2014-03-10,2013-09-11,2014-03-10,124,0.16780437250120644,0.24985544872624338
AAPL,2014-03-11,2013-09-12,2014-03-11,124,0.3012674376876096,0.2365351497926407
AAPL,2014-03-12,2013-09-13,2014-03-12,124,0.2817141905129986,0.23614949820312353
